Exp,Season,year,Plot,Depth,NH4
141,August,1998,75,40-60,0.0903
141,August,1998,76,0-20,0.5955
141,August,1998,76,40-60,0.1135
141,August,1998,77,0-20,0.0782
141,August,1998,77,40-60,0.0544
141,August,1998,78,0-20,0.069
141,August,1998,78,40-60,0.0012
141,August,1998,79,0-20,0.0272
141,August,1998,79,40-60,0
141,August,1998,80,0-20,0.075
141,August,1998,80,40-60,0
141,August,1998,81,0-20,0.4659
141,August,1998,81,40-60,0.1407
141,August,1998,82,0-20,0.0204
141,August,1998,82,40-60,0
141,August,1998,83,0-20,0.0132
141,August,1998,83,40-60,0
141,August,1998,84,0-20,0.0566
141,August,1998,84,40-60,0
141,August,1998,85,0-20,0.0849
141,August,1998,85,40-60,0.0932
141,August,1998,86,0-20,0.0649
141,August,1998,86,40-60,0
141,August,1998,87,0-20,0.0303
141,August,1998,87,40-60,0
141,August,1998,88,0-20,0.0325
141,August,1998,88,40-60,0
141,August,1998,89,0-20,0.0377
141,August,1998,89,40-60,0
141,August,1998,90,0-20,0.0545
141,August,1998,90,40-60,0
141,August,1998,91,0-20,0.0731
141,August,1998,91,40-60,0
141,August,1998,92,0-20,0.1519
141,August,1998,92,40-60,0
141,August,1998,93,0-20,0.2595
141,August,1998,93,40-60,0.0208
141,August,1998,94,0-20,0.31
141,August,1998,94,40-60,0.1554
141,August,1998,95,0-20,0.1407
141,August,1998,95,40-60,0
141,August,1998,96,0-20,0.9375
141,August,1998,96,40-60,0.2837
141,August,1998,97,0-20,0.2624
141,August,1998,97,40-60,0
141,August,1998,98,0-20,0.1738
141,August,1998,98,40-60,0
141,August,1998,99,0-20,0.1559
141,August,1998,99,40-60,0
141,August,1998,100,0-20,0.7538
141,August,1998,100,40-60,0
141,August,1998,101,0-20,0.3364
141,August,1998,101,40-60,0.0938
141,August,1998,102,0-20,0.203
141,August,1998,102,40-60,0.0989
141,August,1998,103,0-20,0.1239
141,August,1998,103,40-60,0
141,August,1998,104,0-20,0.1231
141,August,1998,104,40-60,0
141,August,1998,105,0-20,0.166
141,August,1998,105,40-60,0.0062
141,August,1998,106,0-20,0.1565
141,August,1998,106,40-60,0
141,August,1998,107,0-20,0.1526
141,August,1998,107,40-60,0
141,August,1998,108,0-20,0.238
141,August,1998,108,40-60,0
141,August,1998,109,0-20,0.2919
141,August,1998,109,40-60,0
141,August,1998,110,0-20,0.1683
141,August,1998,110,40-60,0
141,August,1998,111,0-20,0.1396
141,August,1998,111,40-60,0
141,August,1998,112,0-20,0.1817
141,August,1998,112,40-60,0
141,August,1998,113,0-20,0.1593
141,August,1998,113,40-60,0
141,August,1998,114,0-20,0.1846
141,August,1998,114,40-60,0
141,August,1998,115,0-20,0.2309
141,August,1998,115,40-60,0
141,August,1998,116,0-20,0.7607
141,August,1998,116,40-60,0.1183
141,August,1998,117,0-20,0.1838
141,August,1998,117,40-60,0
141,August,1998,118,0-20,0.1843
141,August,1998,118,40-60,0
141,August,1998,119,0-20,0.0753
141,August,1998,119,40-60,0
141,August,1998,120,0-20,0.2851
141,August,1998,120,40-60,0.0028
141,August,1998,121,0-20,0.2999
141,August,1998,121,40-60,0.0051
141,August,1998,122,0-20,0.165
141,August,1998,122,40-60,0
141,August,1998,123,0-20,0.2028
141,August,1998,123,40-60,0.1085
141,August,1998,124,0-20,0.2646
141,August,1998,124,40-60,0.1246
141,August,1998,125,0-20,0.0777
141,August,1998,125,40-60,0.0025
141,August,1998,126,0-20,0.1794
141,August,1998,126,40-60,0.0005
141,August,1998,127,0-20,0.2546
141,August,1998,127,40-60,0.0046
141,August,1998,128,0-20,0.2199
141,August,1998,128,40-60,0.0561
141,August,1998,129,0-20,0.1995
141,August,1998,129,40-60,0.0452
141,August,1998,130,0-20,0.1342
141,August,1998,130,40-60,0.016
141,August,1998,131,0-20,0.1228
141,August,1998,131,40-60,0.0151
141,August,1998,132,0-20,0.1678
141,August,1998,132,40-60,0.1551
141,August,1998,133,0-20,0.2597
141,August,1998,133,40-60,0.0134
141,August,1998,134,0-20,0.3424
141,August,1998,134,40-60,0.014
141,August,1998,135,0-20,0.7034
141,August,1998,135,40-60,0.3386
141,August,1998,136,0-20,0.1914
141,August,1998,136,40-60,0.0101
141,August,1998,137,0-20,0.5247
141,August,1998,137,40-60,0.1149
141,August,1998,138,0-20,0.1624
141,August,1998,138,40-60,0.0007
141,August,1998,139,0-20,0.1643
141,August,1998,139,40-60,0.1959
141,August,1998,140,0-20,0.4064
141,August,1998,140,40-60,0.1829
141,August,1998,141,0-20,0.8825
141,August,1998,141,40-60,0.0806
141,August,1998,142,0-20,0.1868
141,August,1998,142,40-60,0.1419
141,August,1998,143,0-20,0.1171
141,August,1998,143,40-60,0.0147
141,August,1998,144,0-20,0.164
141,August,1998,144,40-60,0.0022
141,August,1998,145,0-20,0.2219
141,August,1998,145,40-60,0.012
141,August,1998,146,0-20,0.2874
141,August,1998,146,40-60,0.156
141,August,1998,147,0-20,0.1149
141,August,1998,147,40-60,0.0003
141,August,1998,148,0-20,0.237
141,August,1998,148,40-60,0.1272
141,August,1998,149,0-20,0.0687
141,August,1998,149,40-60,0.0148
141,August,1998,150,0-20,0.6229
141,August,1998,150,40-60,0.174
141,August,1998,151,0-20,0.1113
141,August,1998,151,40-60,0.0099
141,August,1998,152,0-20,0.279
141,August,1998,152,40-60,0.0886
141,August,1998,153,0-20,0.268
141,August,1998,153,40-60,0.0066
141,August,1998,154,0-20,0.059
141,August,1998,154,40-60,0.0049
141,August,1998,155,0-20,0.0196
141,August,1998,155,40-60,0.0082
141,August,1998,156,0-20,0.0428
141,August,1998,156,40-60,0.1106
141,August,1998,157,0-20,0.1013
141,August,1998,157,40-60,0
141,August,1998,158,0-20,0.0649
141,August,1998,158,40-60,0.0462
141,August,1998,159,0-20,0.0771
141,August,1998,159,40-60,0.0207
141,August,1998,160,0-20,0.1457
141,August,1998,160,40-60,0.1012
141,August,1998,161,0-20,0.1074
141,August,1998,161,40-60,0
141,August,1998,162,0-20,0.0806
141,August,1998,162,40-60,0
141,August,1998,163,0-20,0.0476
141,August,1998,163,40-60,0.0032
141,August,1998,164,0-20,0.0221
141,August,1998,164,40-60,0
141,August,1998,165,0-20,0.0293
141,August,1998,165,40-60,0.0259
141,August,1998,166,0-20,0.0246
141,August,1998,166,40-60,0.0023
141,August,1998,167,0-20,0.0271
141,August,1998,167,40-60,0.0025
141,August,1998,168,0-20,0.0416
141,August,1998,168,40-60,0.0091
141,August,1998,169,0-20,0.1298
141,August,1998,169,40-60,0.1088
141,August,1998,170,0-20,0.0396
141,August,1998,170,40-60,0.0094
141,August,1998,171,0-20,0.0315
141,August,1998,171,40-60,0.0138
141,August,1998,172,0-20,0.0219
141,August,1998,172,40-60,0.0258
141,August,1998,173,0-20,0.0304
141,August,1998,173,40-60,0.0478
141,August,1998,174,0-20,0.039
141,August,1998,174,40-60,0.0224
141,August,1998,175,0-20,0.0494
141,August,1998,175,40-60,0.1127
141,August,1998,176,0-20,0.0726
141,August,1998,176,40-60,0.0878
141,August,1998,177,0-20,0.0655
141,August,1998,177,40-60,0.011
141,August,1998,178,0-20,0.0593
141,August,1998,178,40-60,0.0114
141,August,1998,179,0-20,0.0589
141,August,1998,179,40-60,0.012
141,August,1998,180,0-20,0.0513
141,August,1998,180,40-60,0.0418
141,August,1998,181,0-20,1.512
141,August,1998,181,40-60,0.0472
141,August,1998,182,0-20,0.2734
141,August,1998,182,40-60,0.1256
141,August,1998,183,0-20,0.255
141,August,1998,183,40-60,0.0094
141,August,1998,184,0-20,0.1643
141,August,1998,184,40-60,0
141,August,1998,185,0-20,0.094
141,August,1998,185,40-60,0.0547
141,August,1998,186,0-20,0.2026
141,August,1998,186,40-60,0.0754
141,August,1998,187,0-20,0.046
141,August,1998,187,40-60,0.0094
141,August,1998,188,0-20,0.1088
141,August,1998,188,40-60,0.0069
141,August,1998,189,0-20,0.229
141,August,1998,189,40-60,0.0058
141,August,1998,190,0-20,1.021
141,August,1998,190,40-60,0.0543
141,August,1998,191,0-20,0.158
141,August,1998,191,40-60,0.0323
141,August,1998,192,0-20,1.3359
141,August,1998,192,40-60,0.379
141,August,1998,193,0-20,0.133
141,August,1998,193,40-60,0.0053
141,August,1998,194,0-20,0.115
141,August,1998,194,40-60,0
141,August,1998,195,0-20,0.106
141,August,1998,195,40-60,0
141,August,1998,196,0-20,0.1918
141,August,1998,196,40-60,0.1189
141,August,1998,197,0-20,0.2686
141,August,1998,197,40-60,0
141,August,1998,198,0-20,0.2707
141,August,1998,198,40-60,0.0345
141,August,1998,199,0-20,0.0857
141,August,1998,199,40-60,0
141,August,1998,200,0-20,0.1095
141,August,1998,200,40-60,0
141,August,1998,201,0-20,0.1859
141,August,1998,201,40-60,0
141,August,1998,202,0-20,0.1781
141,August,1998,202,40-60,0.0167
141,August,1998,203,0-20,0.2832
141,August,1998,203,40-60,0
141,August,1998,204,0-20,0.8327
141,August,1998,204,40-60,0.1524
141,August,1998,205,0-20,0.1368
141,August,1998,205,40-60,0.0135
141,August,1998,206,0-20,0.1641
141,August,1998,206,40-60,0
141,August,1998,207,0-20,0.8731
141,August,1998,207,40-60,0.0849
141,August,1998,208,0-20,0.1483
141,August,1998,208,40-60,0.1493
141,August,1998,209,0-20,0.0383
141,August,1998,209,40-60,0.1195
141,August,1998,210,0-20,0.2138
141,August,1998,210,40-60,0.0137
141,August,1998,211,0-20,0.097
141,August,1998,211,40-60,0.0097
141,August,1998,212,0-20,0.4962
141,August,1998,212,40-60,0.2841
141,August,1998,213,0-20,0.0728
141,August,1998,213,40-60,0
141,August,1998,214,0-20,0.0658
141,August,1998,214,40-60,0.0351
141,August,1998,215,0-20,0.1417
141,August,1998,215,40-60,0.0002
141,August,1998,216,0-20,0.0627
141,August,1998,216,40-60,0.0142
141,August,1998,217,0-20,0.1447
141,August,1998,217,40-60,0.0049
141,August,1998,218,0-20,0.0841
141,August,1998,218,40-60,0.0111
141,August,1998,219,0-20,0.0953
141,August,1998,219,40-60,0.0171
141,August,1998,220,0-20,0.1045
141,August,1998,220,40-60,0.0051
141,August,1998,221,0-20,0.0843
141,August,1998,221,40-60,0.0155
141,August,1998,222,0-20,0.0887
141,August,1998,222,40-60,0.0056
141,August,1998,223,0-20,0.1118
141,August,1998,223,40-60,0.0188
141,August,1998,224,0-20,0.0664
141,August,1998,224,40-60,0
141,August,1998,225,0-20,0.0736
141,August,1998,225,40-60,0.0048
141,August,1998,226,0-20,0.0941
141,August,1998,226,40-60,0
141,August,1998,227,0-20,0.1135
141,August,1998,227,40-60,0.0477
141,August,1998,228,0-20,0.0739
141,August,1998,228,40-60,0.0072
141,August,1998,229,0-20,0.0841
141,August,1998,229,40-60,0.0905
141,August,1998,230,0-20,0.0722
141,August,1998,230,40-60,0
141,August,1998,231,0-20,0.0621
141,August,1998,231,40-60,0.0391
141,August,1998,232,0-20,0.1084
141,August,1998,232,40-60,0
141,August,1998,233,0-20,0.1387
141,August,1998,233,40-60,0
141,August,1998,234,0-20,0.1039
141,August,1998,234,40-60,0
141,August,1998,235,0-20,0.0802
141,August,1998,235,40-60,0
141,August,1998,236,0-20,0.0341
141,August,1998,236,40-60,0
141,August,1998,237,0-20,0.0882
141,August,1998,237,40-60,0.1703
141,August,1998,238,0-20,0.0301
141,August,1998,238,40-60,0.0312
141,August,1998,239,0-20,0.0559
141,August,1998,239,40-60,0
141,August,1998,240,0-20,0.3484
141,August,1998,240,40-60,0.005
141,August,1998,241,0-20,0.4982
141,August,1998,241,40-60,0
141,August,1998,242,0-20,0.3608
141,August,1998,242,40-60,0.0105
141,August,1998,243,0-20,0.0885
141,August,1998,243,40-60,0.0171
141,August,1998,244,0-20,0.022
141,August,1998,244,40-60,0
141,August,1998,245,0-20,0.0546
141,August,1998,245,40-60,0.0104
141,August,1998,246,0-20,0.0405
141,August,1998,246,40-60,0.0174
141,August,1998,247,0-20,0.3984
141,August,1998,247,40-60,0.145
141,August,1998,248,0-20,0.5201
141,August,1998,248,40-60,0.2879
141,August,1998,249,0-20,0.0514
141,August,1998,249,40-60,0
141,August,1998,250,0-20,0.0401
141,August,1998,250,40-60,0.003
141,August,1998,251,0-20,0.1104
141,August,1998,251,40-60,0.0543
141,August,1998,252,0-20,0.4097
141,August,1998,252,40-60,0.0117
141,August,1998,253,0-20,0.0291
141,August,1998,253,40-60,0.0056
141,August,1998,254,0-20,0.0699
141,August,1998,254,40-60,0.347
141,August,1998,255,0-20,0.0477
141,August,1998,255,40-60,0.1223
141,August,1998,256,0-20,0.5724
141,August,1998,256,40-60,0.2517
141,August,1998,257,0-20,0.0297
141,August,1998,257,40-60,0
141,August,1998,258,0-20,0.0245
141,August,1998,258,40-60,0
141,August,1998,259,0-20,0.0181
141,August,1998,259,40-60,0.0272
141,August,1998,260,0-20,0.0315
141,August,1998,260,40-60,0.0111
141,August,1998,261,0-20,0.0623
141,August,1998,261,40-60,0.0132
141,August,1998,262,0-20,0.6578
141,August,1998,262,40-60,0.2815
141,August,1998,263,0-20,0.1881
141,August,1998,263,40-60,0.0173
141,August,1998,264,0-20,0.0411
141,August,1998,264,40-60,0
141,August,1998,265,0-20,0.1734
141,August,1998,265,40-60,0.0395
141,August,1998,266,0-20,0.0397
141,August,1998,266,40-60,0.0288
141,August,1998,267,0-20,0.0324
141,August,1998,267,40-60,0
141,August,1998,268,0-20,0.0726
141,August,1998,268,40-60,0.0036
141,August,1998,269,0-20,0.8806
141,August,1998,269,40-60,0.0181
141,August,1998,270,0-20,0.0612
141,August,1998,270,40-60,0.062
141,August,1998,271,0-20,0.5466
141,August,1998,271,40-60,0.0976
141,August,1998,272,0-20,0.1165
141,August,1998,272,40-60,0
141,August,1998,273,0-20,0.1216
141,August,1998,273,40-60,0.055
141,August,1998,274,0-20,0.0483
141,August,1998,274,40-60,0.0017
141,August,1998,275,0-20,0.0652
141,August,1998,275,40-60,0.0057
141,August,1998,276,0-20,0.1101
141,August,1998,276,40-60,0
141,August,1998,277,0-20,0.2477
141,August,1998,277,40-60,0.0174
141,August,1998,278,0-20,0.1034
141,August,1998,278,40-60,0.004
141,August,1998,279,0-20,1.2225
141,August,1998,279,40-60,0.174
141,August,1998,280,0-20,0.1429
141,August,1998,280,40-60,0
141,August,1998,281,0-20,0.1136
141,August,1998,281,40-60,0.0043
141,August,1998,282,0-20,0.2019
141,August,1998,282,40-60,0.0008
141,August,1998,283,0-20,0.1209
141,August,1998,283,40-60,0.0031
141,August,1998,284,0-20,0.3574
141,August,1998,284,40-60,0.2943
141,August,1998,285,0-20,0.2869
141,August,1998,285,40-60,0.1798
141,August,1998,286,0-20,0.0553
141,August,1998,286,40-60,0.0231
141,August,1998,287,0-20,0.0577
141,August,1998,287,40-60,0.0067
141,August,1998,288,0-20,0.1001
141,August,1998,288,40-60,0.0004
141,August,1998,289,0-20,0.205
141,August,1998,289,40-60,0.2604
141,August,1998,290,0-20,0.162
141,August,1998,290,40-60,0.0165
141,August,1998,291,0-20,0.1913
141,August,1998,291,40-60,0.0162
141,August,1998,292,0-20,0.1693
141,August,1998,292,40-60,0.7828
141,August,1998,293,0-20,0.1112
141,August,1998,293,40-60,0.0102
141,August,1998,294,0-20,0.1316
141,August,1998,294,40-60,0.0013
141,August,1998,295,0-20,0.4142
141,August,1998,295,40-60,0.2119
141,August,1998,296,0-20,0.0512
141,August,1998,296,40-60,0.0221
141,August,1998,297,0-20,0.0946
141,August,1998,297,40-60,0.0029
141,August,1998,298,0-20,0.1756
141,August,1998,298,40-60,0.1594
141,August,1998,299,0-20,0.0736
141,August,1998,299,40-60,0.009
141,August,1998,300,0-20,0.1126
141,August,1998,300,40-60,0.0141
141,August,1998,301,0-20,0.0669
141,August,1998,301,40-60,0.0176
141,August,1998,302,0-20,0.108
141,August,1998,302,40-60,0.0112
141,August,1998,303,0-20,0.1311
141,August,1998,303,40-60,0.0053
141,August,1998,304,0-20,0.4319
141,August,1998,304,40-60,0.1351
141,August,1998,305,0-20,0.064
141,August,1998,305,40-60,0
141,August,1998,306,0-20,0.0749
141,August,1998,306,40-60,0
141,August,1998,307,0-20,0.0683
141,August,1998,307,40-60,0
141,August,1998,308,0-20,0.1034
141,August,1998,308,40-60,0
141,August,1998,309,0-20,0.0422
141,August,1998,309,40-60,0
141,August,1998,310,0-20,0.0892
141,August,1998,310,40-60,0
141,August,1998,311,0-20,0.0483
141,August,1998,311,40-60,0.0168
141,August,1998,312,0-20,0.1456
141,August,1998,312,40-60,0.0106
141,August,1998,313,0-20,0.0819
141,August,1998,313,40-60,0.0057
141,August,1998,314,0-20,0.0529
141,August,1998,314,40-60,0.0058
141,August,1998,315,0-20,0.349
141,August,1998,315,40-60,0.4041
141,August,1998,316,0-20,0.3154
141,August,1998,316,40-60,0.384
141,August,1998,317,0-20,0.4229
141,August,1998,317,40-60,0.0989
141,August,1998,318,0-20,0.6355
141,August,1998,318,40-60,0.4924
141,August,1998,319,0-20,0.0502
141,August,1998,319,40-60,0.0027
141,August,1998,320,0-20,0.0445
141,August,1998,320,40-60,0
141,August,1998,321,0-20,0.083
141,August,1998,321,40-60,0.0011
141,August,1998,322,0-20,1.2322
141,August,1998,322,40-60,0.4318
141,August,1998,323,0-20,0.1242
141,August,1998,323,40-60,0.1721
141,August,1998,324,0-20,0.0838
141,August,1998,324,40-60,0.0071
141,August,1998,325,0-20,0.0679
141,August,1998,325,40-60,0
141,August,1998,326,0-20,0.0892
141,August,1998,326,40-60,0
141,August,1998,327,0-20,0.3559
141,August,1998,327,40-60,0.151
141,August,1998,328,0-20,0.1686
141,August,1998,328,40-60,0
141,August,1998,329,0-20,0.2793
141,August,1998,329,40-60,0.2944
141,August,1998,330,0-20,0.7603
141,August,1998,330,40-60,0.2149
141,August,1998,331,0-20,0.1242
141,August,1998,331,40-60,0.0095
141,August,1998,332,0-20,0.1206
141,August,1998,332,40-60,0.0104
141,August,1998,333,0-20,0.1114
141,August,1998,333,40-60,0.0169
141,August,1998,334,0-20,0.2024
141,August,1998,334,40-60,0.0021
141,August,1998,335,0-20,0.3074
141,August,1998,335,40-60,0.0127
141,August,1998,336,0-20,0.2205
141,August,1998,336,40-60,0.0014
141,August,1998,337,0-20,0.4623
141,August,1998,337,40-60,0.0664
141,August,1998,338,0-20,0.1108
141,August,1998,338,40-60,0.0074
141,August,1998,339,0-20,0.1629
141,August,1998,339,40-60,0.005
141,August,1998,340,0-20,0.1545
141,August,1998,340,40-60,0.0014
141,August,1998,341,0-20,0.1092
141,August,1998,341,40-60,0
141,August,1998,342,0-20,0.7755
141,August,1998,342,40-60,0.3714
141,August,1998,343,0-20,0.3984
141,August,1998,343,40-60,0.0221
141,August,1998,344,0-20,0.2067
141,August,1998,344,40-60,0
141,August,1998,345,0-20,0.44
141,August,1998,345,40-60,0.1014
141,August,1998,346,0-20,0.205
141,August,1998,346,40-60,0
141,August,1998,347,0-20,0.4523
141,August,1998,347,40-60,0.2287
141,August,1998,348,0-20,0.1667
141,August,1998,348,40-60,0.3087
141,August,1998,349,0-20,0.9355
141,August,1998,349,40-60,0.0902
141,August,1998,350,0-20,1.2324
141,August,1998,350,40-60,0.0082
141,August,1998,351,0-20,0.149
141,August,1998,351,40-60,0.0107
141,August,1998,352,0-20,0.148
141,August,1998,352,40-60,0.0002
141,August,1998,353,0-20,0.2648
141,August,1998,353,40-60,0
141,August,1998,354,0-20,0.2231
141,August,1998,354,40-60,0.0003
141,August,1998,355,0-20,0.2195
141,August,1998,355,40-60,0.0016
141,August,1998,356,0-20,0.238
141,August,1998,356,40-60,0
141,August,1998,357,0-20,0.0514
141,August,1998,357,40-60,0.0066
141,August,1998,358,0-20,0.0388
141,August,1998,358,40-60,0
141,August,1998,359,0-20,0.0533
141,August,1998,359,40-60,0.0005
141,August,1998,360,0-20,0.1507
141,August,1998,360,40-60,0
141,August,1998,361,0-20,0.1799
141,August,1998,361,40-60,0.0148
141,August,1998,362,0-20,0.2775
141,August,1998,362,40-60,0.0206
141,August,1998,363,0-20,2.8098
141,August,1998,363,40-60,0
141,August,1998,364,0-20,0.2186
141,August,1998,364,40-60,0
141,August,1998,365,0-20,0.0898
141,August,1998,365,40-60,0
141,August,1998,366,0-20,0.1549
141,August,1998,366,40-60,0
141,August,1998,367,0-20,0.1677
141,August,1998,367,40-60,0.1908
141,August,1998,368,0-20,0.7249
141,August,1998,368,40-60,0.1659
141,August,1998,369,0-20,0.085
141,August,1998,369,40-60,0.1151
141,August,1998,370,0-20,1.009
141,August,1998,370,40-60,0
141,August,1998,371,0-20,0.4719
141,August,1998,371,40-60,0
141,June,1999,1,0-20,0.0612
141,June,1999,1,40-60,0
141,June,1999,2,0-20,0.1346
141,June,1999,2,40-60,0
141,June,1999,3,0-20,0.5586
141,June,1999,3,40-60,0
141,June,1999,4,0-20,0.0941
141,June,1999,4,40-60,0
141,June,1999,5,0-20,0.1274
141,June,1999,5,40-60,0
141,June,1999,6,0-20,0.2725
141,June,1999,6,40-60,0
141,June,1999,7,0-20,0.0465
141,June,1999,7,40-60,0
141,June,1999,8,0-20,0.1399
141,June,1999,8,40-60,0
141,June,1999,9,0-20,0.1231
141,June,1999,9,40-60,0
141,June,1999,10,0-20,0.104
141,June,1999,10,40-60,0
141,June,1999,11,0-20,0.0604
141,June,1999,11,40-60,0
141,June,1999,12,0-20,0.0438
141,June,1999,12,40-60,0
141,June,1999,13,0-20,0.1108
141,June,1999,13,40-60,0
141,June,1999,14,0-20,0.0369
141,June,1999,14,40-60,0
141,June,1999,15,0-20,0.1203
141,June,1999,15,40-60,0
141,June,1999,16,0-20,0.0736
141,June,1999,16,40-60,0
141,June,1999,17,0-20,0.0453
141,June,1999,17,40-60,0
141,June,1999,18,0-20,0.6277
141,June,1999,18,40-60,0
141,June,1999,19,0-20,0.0698
141,June,1999,19,40-60,0
141,June,1999,20,0-20,0.0752
141,June,1999,20,40-60,0
141,June,1999,21,0-20,0.0828
141,June,1999,21,40-60,0
141,June,1999,22,0-20,0.0558
141,June,1999,22,40-60,0
141,June,1999,23,0-20,0.0369
141,June,1999,23,40-60,0
141,June,1999,24,0-20,0.0377
141,June,1999,24,40-60,0
141,June,1999,25,0-20,0.5413
141,June,1999,25,40-60,0
141,June,1999,26,0-20,0.1012
141,June,1999,26,40-60,0
141,June,1999,27,0-20,0.2413
141,June,1999,27,40-60,0
141,June,1999,28,0-20,0.058
141,June,1999,28,40-60,0
141,June,1999,29,0-20,0.4929
141,June,1999,29,40-60,0
141,June,1999,30,0-20,0.149
141,June,1999,30,40-60,0
141,June,1999,31,0-20,0.3816
141,June,1999,31,40-60,0
141,June,1999,32,0-20,0.3006
141,June,1999,32,40-60,0
141,June,1999,33,0-20,0.1367
141,June,1999,33,40-60,0
141,June,1999,34,0-20,0.1435
141,June,1999,34,40-60,0
141,June,1999,35,0-20,0.4751
141,June,1999,35,40-60,0
141,June,1999,36,0-20,0.1722
141,June,1999,36,40-60,0
141,June,1999,37,0-20,0.6134
141,June,1999,37,40-60,0
141,June,1999,38,0-20,1.6602
141,June,1999,38,40-60,0
141,June,1999,39,0-20,0.0788
141,June,1999,39,40-60,0
141,June,1999,40,0-20,0.075
141,June,1999,40,40-60,0
141,June,1999,41,0-20,0.0444
141,June,1999,41,40-60,0
141,June,1999,42,0-20,0.1272
141,June,1999,42,40-60,0
141,June,1999,43,0-20,0.1455
141,June,1999,43,40-60,0
141,June,1999,44,0-20,0.045
141,June,1999,44,40-60,0
141,June,1999,45,0-20,0.1959
141,June,1999,45,40-60,0
141,June,1999,46,0-20,0.0394
141,June,1999,46,40-60,0
141,June,1999,47,0-20,0.0846
141,June,1999,47,40-60,0
141,June,1999,48,0-20,0.1777
141,June,1999,48,40-60,0
141,June,1999,49,0-20,0.0566
141,June,1999,49,40-60,0
