plot	location	block	composition	species.richness	functional.richness	legumes	layer.top	layer.bottom	layer.thickness	midpoint	biomass	density
L3P043	3	2	55	1	1	No	50	35	0.15	42.5	11.696	77.97
L3P043	3	2	55	1	1	No	93	50	0.43	71.5	34.396	79.99
L3P035	3	2	56	4	1	No	15	5	0.1	10	48.056	480.56
L3P035	3	2	56	4	1	No	20	15	0.05	17.5	21.691	433.82
L3P035	3	2	56	4	1	No	35	20	0.15	27.5	44.256	295.04
L3P035	3	2	56	4	1	No	50	35	0.15	42.5	30.456	203.04
L3P035	3	2	56	4	1	No	117	50	0.67	83.5	73.396	109.55
L3P051	3	2	57	4	3	Yes	15	5	0.1	10	118.66	1186.6
L3P051	3	2	57	4	3	Yes	20	15	0.05	17.5	57.988	1159.76
L3P051	3	2	57	4	3	Yes	35	20	0.15	27.5	134.364	895.76
L3P051	3	2	57	4	3	Yes	50	35	0.15	42.5	95.76	638.4
L3P051	3	2	57	4	3	Yes	110	50	0.6	80	95.444	159.07
L3P062	3	2	58	4	2	No	35	20	0.15	27.5	47.056	313.71
L3P062	3	2	58	4	2	No	50	35	0.15	42.5	24.556	163.71
L3P062	3	2	58	4	2	No	110	50	0.6	80	67.596	112.66
L3P062	3	2	58	4	2	No	15	5	0.1	10	80.095	800.95
L3P062	3	2	58	4	2	No	20	15	0.05	17.5	32.967	659.34
L3P048	3	2	59	8	3	Yes	50	35	0.15	42.5	133.124	887.49
L3P048	3	2	59	8	3	Yes	160	50	1.1	105	219.698	199.73
L3P048	3	2	59	8	3	Yes	15	5	0.1	10	112.773	1127.73
L3P048	3	2	59	8	3	Yes	20	15	0.05	17.5	66.897	1337.94
L3P048	3	2	59	8	3	Yes	35	20	0.15	27.5	175.788	1171.92
L3P044	3	2	60	4	2	Yes	50	35	0.15	42.5	67.396	449.31
L3P044	3	2	60	4	2	Yes	15	5	0.1	10	110.652	1106.52
L3P044	3	2	60	4	2	Yes	20	15	0.05	17.5	61.882	1237.64
L3P044	3	2	60	4	2	Yes	35	20	0.15	27.5	118.212	788.08
L3P044	3	2	60	4	2	Yes	150	50	1	100	197.123	197.12
L3P059	3	2	61	8	1	No	15	5	0.1	10	55.296	552.96
L3P059	3	2	61	8	1	No	20	15	0.05	17.5	23.931	478.62
L3P059	3	2	61	8	1	No	35	20	0.15	27.5	46.796	311.97
L3P059	3	2	61	8	1	No	50	35	0.15	42.5	34.196	227.97
L3P059	3	2	61	8	1	No	155	50	1.05	102.5	51.468	49.02
L3P040	3	2	62	2	2	Yes	71	50	0.21	60.5	28.456	135.5
L3P040	3	2	62	2	2	Yes	15	5	0.1	10	95.212	952.12
L3P040	3	2	62	2	2	Yes	20	15	0.05	17.5	50.74	1014.8
L3P040	3	2	62	2	2	Yes	35	20	0.15	27.5	87.765	585.1
L3P040	3	2	62	2	2	Yes	50	35	0.15	42.5	34.589	230.59
L3P047	3	2	63	2	1	No	15	5	0.1	10	55.556	555.56
L3P047	3	2	63	2	1	No	20	15	0.05	17.5	26.337	526.74
L3P047	3	2	63	2	1	No	35	20	0.15	27.5	48.556	323.71
L3P047	3	2	63	2	1	No	50	35	0.15	42.5	38.656	257.71
L3P047	3	2	63	2	1	No	115	50	0.65	82.5	61.856	95.16
L3P041	3	2	64	2	2	No	15	5	0.1	10	66.165	661.65
L3P041	3	2	64	2	2	No	20	15	0.05	17.5	34.622	692.44
L3P041	3	2	64	2	2	No	35	20	0.15	27.5	32.852	219.01
L3P041	3	2	64	2	2	No	50	35	0.15	42.5	16.018	106.79
L3P041	3	2	64	2	2	No	81	50	0.31	65.5	16.196	52.25
L3P050	3	2	65	4	2	No	15	5	0.1	10	109.78	1097.8
L3P050	3	2	65	4	2	No	20	15	0.05	17.5	63.988	1279.76
L3P050	3	2	65	4	2	No	35	20	0.15	27.5	18.979	126.53
L3P050	3	2	65	4	2	No	50	35	0.15	42.5	42.062	280.41
L3P050	3	2	65	4	2	No	120	50	0.7	85	8.305	11.86
L3P054	3	2	66	4	1	No	15	5	0.1	10	99.931	999.31
L3P054	3	2	66	4	1	No	20	15	0.05	17.5	38.031	760.62
L3P054	3	2	66	4	1	No	35	20	0.15	27.5	61.696	411.31
L3P054	3	2	66	4	1	No	50	35	0.15	42.5	37.956	253.04
L3P054	3	2	66	4	1	No	109	50	0.59	79.5	58.056	98.4
L3P046	3	2	67	2	2	No	35	20	0.15	27.5	13.222	88.15
L3P046	3	2	67	2	2	No	50	35	0.15	42.5	5.533	36.89
L3P046	3	2	67	2	2	No	61	50	0.11	55.5	14.949	135.9
L3P046	3	2	67	2	2	No	15	5	0.1	10	91.23	912.3
L3P046	3	2	67	2	2	No	20	15	0.05	17.5	24.11	482.2
L3P063	3	2	68	8	2	No	35	20	0.15	27.5	42.368	282.45
L3P063	3	2	68	8	2	No	15	5	0.1	10	65.136	651.36
L3P063	3	2	68	8	2	No	20	15	0.05	17.5	24.744	494.88
L3P063	3	2	68	8	2	No	50	35	0.15	42.5	21.304	142.03
L3P063	3	2	68	8	2	No	120	50	0.7	85	33.429	47.76
L3P034	3	2	69	32	3	Yes	15	5	0.1	10	88.813	888.13
L3P034	3	2	69	32	3	Yes	20	15	0.05	17.5	50.272	1005.44
L3P034	3	2	69	32	3	Yes	35	20	0.15	27.5	110.204	734.69
L3P034	3	2	69	32	3	Yes	50	35	0.15	42.5	83.64	557.6
L3P034	3	2	69	32	3	Yes	130	50	0.8	90	82.191	102.74
L3P052	3	2	70	2	1	No	15	5	0.1	10	47.756	477.56
L3P052	3	2	70	2	1	No	20	15	0.05	17.5	16.091	321.82
L3P052	3	2	70	2	1	No	35	20	0.15	27.5	30.096	200.64
L3P052	3	2	70	2	1	No	50	35	0.15	42.5	20.056	133.71
L3P052	3	2	70	2	1	No	130	50	0.8	90	17.656	22.07
L3P039	3	2	71	8	3	Yes	15	5	0.1	10	116.258	1162.58
L3P039	3	2	71	8	3	Yes	20	15	0.05	17.5	64.777	1295.54
L3P039	3	2	71	8	3	Yes	35	20	0.15	27.5	168.604	1124.03
L3P039	3	2	71	8	3	Yes	50	35	0.15	42.5	119.704	798.03
L3P039	3	2	71	8	3	Yes	120	50	0.7	85	127.966	182.81
L3P064	3	2	72	2	2	Yes	15	5	0.1	10	59.116	591.16
L3P064	3	2	72	2	2	Yes	20	15	0.05	17.5	36.283	725.66
L3P064	3	2	72	2	2	Yes	35	20	0.15	27.5	76.112	507.41
L3P064	3	2	72	2	2	Yes	50	35	0.15	42.5	65.312	435.41
L3P064	3	2	72	2	2	Yes	160	50	1.1	105	91.052	82.77
L3P056	3	2	73	4	3	Yes	50	35	0.15	42.5	54.112	360.75
L3P056	3	2	73	4	3	Yes	140	50	0.9	95	94.416	104.91
L3P056	3	2	73	4	3	Yes	15	5	0.1	10	73.187	731.87
L3P056	3	2	73	4	3	Yes	20	15	0.05	17.5	36.044	720.88
L3P056	3	2	73	4	3	Yes	35	20	0.15	27.5	68.672	457.81
L3P061	3	2	74	1	1	No	15	5	0.1	10	25.968	259.68
L3P061	3	2	74	1	1	No	20	15	0.05	17.5	13.731	274.62
L3P061	3	2	74	1	1	No	35	20	0.15	27.5	39.968	266.45
L3P061	3	2	74	1	1	No	50	35	0.15	42.5	21.268	141.79
L3P061	3	2	74	1	1	No	105	50	0.55	77.5	46.568	84.67
L3P057	3	2	75	2	1	No	15	5	0.1	10	58.356	583.56
L3P057	3	2	75	2	1	No	20	15	0.05	17.5	11.891	237.82
L3P057	3	2	75	2	1	No	35	20	0.15	27.5	11.956	79.71
L3P057	3	2	75	2	1	No	50	35	0.15	42.5	5	33.33
L3P053	3	2	76	1	1	No	15	5	0.1	10	77.696	776.96
L3P053	3	2	76	1	1	No	20	15	0.05	17.5	24.931	498.62
L3P053	3	2	76	1	1	No	35	20	0.15	27.5	22.596	150.64
L3P053	3	2	76	1	1	No	50	35	0.15	42.5	9.996	66.64
L3P053	3	2	76	1	1	No	64	50	0.14	57	1.696	12.11
L3P060	3	2	77	32	3	Yes	15	5	0.1	10	98.941	989.41
L3P060	3	2	77	32	3	Yes	20	15	0.05	17.5	41.693	833.86
L3P060	3	2	77	32	3	Yes	35	20	0.15	27.5	123.304	822.03
L3P060	3	2	77	32	3	Yes	50	35	0.15	42.5	107.632	717.55
L3P060	3	2	77	32	3	Yes	123	50	0.73	86.5	127.032	174.02
L3P058	3	2	78	1	1	No	15	5	0.1	10	79.396	793.96
L3P058	3	2	78	1	1	No	20	15	0.05	17.5	17.891	357.82
L3P058	3	2	78	1	1	No	35	20	0.15	27.5	19.856	132.37
L3P058	3	2	78	1	1	No	50	35	0.15	42.5	10.696	71.31
L3P058	3	2	78	1	1	No	79	50	0.29	64.5	18.956	65.37
L3P033	3	2	79	4	2	Yes	15	5	0.1	10	113.112	1131.12
L3P033	3	2	79	4	2	Yes	20	15	0.05	17.5	57.282	1145.64
L3P033	3	2	79	4	2	Yes	35	20	0.15	27.5	121.864	812.43
L3P033	3	2	79	4	2	Yes	50	35	0.15	42.5	103.112	687.41
L3P033	3	2	79	4	2	Yes	81	50	0.31	65.5	85.329	275.25
L3P055	3	2	80	8	2	Yes	15	5	0.1	10	146.299	1462.99
L3P055	3	2	80	8	2	Yes	20	15	0.05	17.5	64.462	1289.24
L3P055	3	2	80	8	2	Yes	35	20	0.15	27.5	164.564	1097.09
L3P055	3	2	80	8	2	Yes	50	35	0.15	42.5	124.3	828.67
L3P055	3	2	80	8	2	Yes	93	50	0.43	71.5	81.404	189.31
L3P037	3	2	81	1	1	No	15	5	0.1	10	44.896	448.96
L3P037	3	2	81	1	1	No	20	15	0.05	17.5	18.262	365.24
L3P037	3	2	81	1	1	No	35	20	0.15	27.5	2.202	14.68
M4P003	4	1	82	1	1	No	5	0	0.05	2.5	3.612	72.24
M4P003	4	1	82	1	1	No	20	5	0.15	12.5	23.618	157.45
M4P003	4	1	82	1	1	No	35	20	0.15	27.5	20.145	134.3
M4P003	4	1	82	1	1	No	50	35	0.15	42.5	3.306	22.04
M4P028	4	1	83	1	1	No	5	0	0.05	2.5	100	2000
M4P028	4	1	83	1	1	No	20	5	0.15	12.5	97.4	649.33
M4P028	4	1	83	1	1	No	35	20	0.15	27.5	32.5	216.67
M4P028	4	1	83	1	1	No	50	35	0.15	42.5	12.2	81.33
M4P015	4	1	84	1	1	No	5	0	0.05	2.5	36.142	722.84
M4P015	4	1	84	1	1	No	20	5	0.15	12.5	82.8	552
M4P015	4	1	84	1	1	No	35	20	0.15	27.5	64.7	431.33
M4P015	4	1	84	1	1	No	50	35	0.15	42.5	51.3	342
M4P015	4	1	84	1	1	No	118	50	0.68	84	137.4	202.06
M4P014	4	1	85	1	1	No	5	0	0.05	2.5	22.6	452
M4P014	4	1	85	1	1	No	20	5	0.15	12.5	33.2	221.33
M4P030	4	1	86	1	1	No	5	0	0.05	2.5	23.981	479.62
M4P030	4	1	86	1	1	No	20	5	0.15	12.5	124.5	830
M4P030	4	1	86	1	1	No	35	20	0.15	27.5	13.928	92.85
M4P021	4	1	87	1	1	No	5	0	0.05	2.5	250.2	5004
M4P021	4	1	87	1	1	No	20	5	0.15	12.5	226.4	1509.33
M4P021	4	1	87	1	1	No	35	20	0.15	27.5	142.8	952
M4P021	4	1	87	1	1	No	50	35	0.15	42.5	81	540
M4P021	4	1	87	1	1	No	79.09999847	50	0.290999985	64.54999924	91.4	314.09
M4P004	4	1	88	1	1	Yes	5	0	0.05	2.5	66	1320
M4P004	4	1	88	1	1	Yes	20	5	0.15	12.5	167.8	1118.67
M4P010	4	1	89	2	2	Yes	5	0	0.05	2.5	15.813	316.26
M4P010	4	1	89	2	2	Yes	20	5	0.15	12.5	55.776	371.84
M4P027	4	1	90	2	2	Yes	5	0	0.05	2.5	143.726	2874.52
M4P027	4	1	90	2	2	Yes	20	5	0.15	12.5	206.965	1379.77
M4P027	4	1	90	2	2	Yes	35	20	0.15	27.5	88.878	592.52
M4P027	4	1	90	2	2	Yes	50	35	0.15	42.5	30.528	203.52
M4P027	4	1	90	2	2	Yes	88.1	50	0.381	69.05	41.201	108.14
M4P011	4	1	91	2	2	No	5	0	0.05	2.5	122.425	2448.5
M4P011	4	1	91	2	2	No	20	5	0.15	12.5	221.449	1476.33
M4P011	4	1	91	2	2	No	35	20	0.15	27.5	137.593	917.29
M4P011	4	1	91	2	2	No	50	35	0.15	42.5	77.2	514.67
M4P011	4	1	91	2	2	No	105	50	0.55	77.5	85.3	155.09
M4P020	4	1	92	2	2	No	5	0	0.05	2.5	45.846	916.92
M4P020	4	1	92	2	2	No	20	5	0.15	12.5	43.348	288.99
M4P020	4	1	92	2	2	No	35	20	0.15	27.5	9.552	63.68
M4P001	4	1	93	2	2	Yes	5	0	0.05	2.5	35.232	704.64
M4P001	4	1	93	2	2	Yes	20	5	0.15	12.5	29.179	194.53
M4P001	4	1	93	2	2	Yes	35	20	0.15	27.5	1.054	7.03
M4P017	4	1	94	2	1	No	5	0	0.05	2.5	104.159	2083.18
M4P017	4	1	94	2	1	No	20	5	0.15	12.5	177.418	1182.79
M4P017	4	1	94	2	1	No	35	20	0.15	27.5	76.148	507.65
M4P017	4	1	94	2	1	No	50	35	0.15	42.5	39.636	264.24
M4P017	4	1	94	2	1	No	77	50	0.27	63.5	39.505	146.31
M4P005	4	1	95	4	2	No	5	0	0.05	2.5	17.348	346.96
M4P005	4	1	95	4	2	No	20	5	0.15	12.5	75.413	502.75
M4P005	4	1	95	4	2	No	35	20	0.15	27.5	42.8	285.33
M4P005	4	1	95	4	2	No	50	35	0.15	42.5	18.846	125.64
M4P005	4	1	95	4	2	No	80.59999847	50	0.305999985	65.29999924	15.2	49.67
M4P023	4	1	96	4	2	Yes	5	0	0.05	2.5	88.055	1761.1
M4P023	4	1	96	4	2	Yes	20	5	0.15	12.5	184.701	1231.34
M4P023	4	1	96	4	2	Yes	35	20	0.15	27.5	68.45	456.33
M4P023	4	1	96	4	2	Yes	50	35	0.15	42.5	24.202	161.35
M4P023	4	1	96	4	2	Yes	77.40000153	50	0.274000015	63.70000076	25.8	94.16
M4P006	4	1	97	4	3	Yes	5	0	0.05	2.5	50.493	1009.86
M4P006	4	1	97	4	3	Yes	20	5	0.15	12.5	221.594	1477.29
M4P006	4	1	97	4	3	Yes	35	20	0.15	27.5	201.612	1344.08
M4P006	4	1	97	4	3	Yes	50	35	0.15	42.5	75.78	505.2
M4P006	4	1	97	4	3	Yes	109.5	50	0.595	79.75	111.943	188.14
M4P016	4	1	98	4	2	No	5	0	0.05	2.5	62.071	1241.42
M4P016	4	1	98	4	2	No	20	5	0.15	12.5	149.102	994.01
M4P016	4	1	98	4	2	No	35	20	0.15	27.5	127.867	852.45
M4P016	4	1	98	4	2	No	50	35	0.15	42.5	75.405	502.7
M4P016	4	1	98	4	2	No	89.40000153	50	0.394000015	69.70000076	65.019	165.02
M4P018	4	1	99	4	3	Yes	5	0	0.05	2.5	38.99	779.8
M4P018	4	1	99	4	3	Yes	20	5	0.15	12.5	117.923	786.15
M4P018	4	1	99	4	3	Yes	35	20	0.15	27.5	23.279	155.19
M4P018	4	1	99	4	3	Yes	50	35	0.15	42.5	4.9	32.67
M4P019	4	1	100	8	3	Yes	5	0	0.05	2.5	54.526	1090.52
M4P019	4	1	100	8	3	Yes	20	5	0.15	12.5	95.971	639.81
M4P019	4	1	100	8	3	Yes	35	20	0.15	27.5	52.308	348.72
M4P019	4	1	100	8	3	Yes	50	35	0.15	42.5	29.499	196.66
M4P019	4	1	100	8	3	Yes	70.5	50	0.205	60.25	16.661	81.27
M4P024	4	1	101	8	3	Yes	5	0	0.05	2.5	22.843	456.86
M4P024	4	1	101	8	3	Yes	20	5	0.15	12.5	69.899	465.99
M4P024	4	1	101	8	3	Yes	35	20	0.15	27.5	29.142	194.28
M4P024	4	1	101	8	3	Yes	50	35	0.15	42.5	17.92	119.47
M4P024	4	1	101	8	3	Yes	107.2	50	0.572	78.6	42.208	73.79
M4P002	4	1	102	8	3	Yes	5	0	0.05	2.5	17.532	350.64
M4P002	4	1	102	8	3	Yes	20	5	0.15	12.5	48.818	325.45
M4P002	4	1	102	8	3	Yes	35	20	0.15	27.5	15.729	104.86
M4P002	4	1	102	8	3	Yes	50	35	0.15	42.5	5.392	35.95
M4P002	4	1	102	8	3	Yes	92.30000305	50	0.423000031	71.15000153	5.943	14.05
M4P029	4	1	103	8	3	Yes	5	0	0.05	2.5	64.854	1297.08
M4P029	4	1	103	8	3	Yes	20	5	0.15	12.5	115.391	769.27
M4P029	4	1	103	8	3	Yes	35	20	0.15	27.5	108.757	725.05
M4P029	4	1	103	8	3	Yes	50	35	0.15	42.5	33.495	223.3
M4P029	4	1	103	8	3	Yes	104.5999985	50	0.545999985	77.29999924	28.322	51.87
M4P022	4	1	104	18	3	Yes	5	0	0.05	2.5	33.403	668.06
M4P022	4	1	104	18	3	Yes	20	5	0.15	12.5	83.736	558.24
M4P022	4	1	104	18	3	Yes	35	20	0.15	27.5	39.373	262.49
M4P022	4	1	104	18	3	Yes	50	35	0.15	42.5	20.617	137.45
M4P022	4	1	104	18	3	Yes	134	50	0.84	92	38.115	45.38
M4P009	4	1	105	18	3	Yes	5	0	0.05	2.5	20.6	412
M4P009	4	1	105	18	3	Yes	20	5	0.15	12.5	59.32	395.47
M4P009	4	1	105	18	3	Yes	35	20	0.15	27.5	18.32	122.13
M4P009	4	1	105	18	3	Yes	50	35	0.15	42.5	10.458	69.72
M4P009	4	1	105	18	3	Yes	121	50	0.71	85.5	13.534	19.06
M4P012	4	1	106	18	3	Yes	5	0	0.05	2.5	40.078	801.56
M4P012	4	1	106	18	3	Yes	20	5	0.15	12.5	91.437	609.58
M4P012	4	1	106	18	3	Yes	35	20	0.15	27.5	56.151	374.34
M4P012	4	1	106	18	3	Yes	50	35	0.15	42.5	57.176	381.17
M4P012	4	1	106	18	3	Yes	153	50	1.03	101.5	215.258	208.99
M4P026	4	1	107	18	3	Yes	5	0	0.05	2.5	26.204	524.08
M4P026	4	1	107	18	3	Yes	20	5	0.15	12.5	66.474	443.16
M4P026	4	1	107	18	3	Yes	35	20	0.15	27.5	36.913	246.09
M4P026	4	1	107	18	3	Yes	50	35	0.15	42.5	17.584	117.23
M4P026	4	1	107	18	3	Yes	184	50	1.34	117	38.487	28.72
M4P050	4	2	82	1	1	No	5	0	0.05	2.5	3.612	72.24
M4P050	4	2	82	1	1	No	20	5	0.15	12.5	23.618	157.45
M4P050	4	2	82	1	1	No	35	20	0.15	27.5	20.145	134.3
M4P050	4	2	82	1	1	No	50	35	0.15	42.5	3.306	22.04
M4P043	4	2	83	1	1	No	5	0	0.05	2.5	194.4	3888
M4P043	4	2	83	1	1	No	20	5	0.15	12.5	91.5	610
M4P043	4	2	83	1	1	No	35	20	0.15	27.5	29.5	196.67
M4P043	4	2	83	1	1	No	50	35	0.15	42.5	18.5	123.33
M4P031	4	2	84	1	1	No	5	0	0.05	2.5	35.636	712.72
M4P031	4	2	84	1	1	No	20	5	0.15	12.5	101.4	676
M4P031	4	2	84	1	1	No	35	20	0.15	27.5	76.9	512.67
M4P031	4	2	84	1	1	No	50	35	0.15	42.5	58.6	390.67
M4P031	4	2	84	1	1	No	113.9	50	0.639	81.95	131.8	206.26
M4P052	4	2	85	1	1	No	5	0	0.05	2.5	9.063	181.26
M4P052	4	2	85	1	1	No	20	5	0.15	12.5	34.1	227.33
M4P039	4	2	86	1	1	No	5	0	0.05	2.5	25.7	514
M4P039	4	2	86	1	1	No	20	5	0.15	12.5	122.7	818
M4P039	4	2	86	1	1	No	35	20	0.15	27.5	16.5	110
M4P049	4	2	87	1	1	No	5	0	0.05	2.5	186.5	3730
M4P049	4	2	87	1	1	No	20	5	0.15	12.5	373.8	2492
M4P049	4	2	87	1	1	No	35	20	0.15	27.5	195.5	1303.33
M4P049	4	2	87	1	1	No	50	35	0.15	42.5	128.1	854
M4P049	4	2	87	1	1	No	111.1	50	0.611	80.55	193.1	316.04
M4P047	4	2	88	1	1	Yes	5	0	0.05	2.5	53.8	1076
M4P047	4	2	88	1	1	Yes	20	5	0.15	12.5	217.6	1450.67
M4P034	4	2	89	2	2	Yes	5	0	0.05	2.5	39.369	787.38
M4P034	4	2	89	2	2	Yes	20	5	0.15	12.5	136.796	911.97
M4P034	4	2	89	2	2	Yes	35	20	0.15	27.5	23.492	156.61
M4P034	4	2	89	2	2	Yes	50	35	0.15	42.5	1.253	8.35
M4P033	4	2	90	2	2	Yes	5	0	0.05	2.5	197.042	3940.84
M4P033	4	2	90	2	2	Yes	20	5	0.15	12.5	218.378	1455.85
M4P033	4	2	90	2	2	Yes	35	20	0.15	27.5	116.29	775.27
M4P033	4	2	90	2	2	Yes	50	35	0.15	42.5	69.7	464.67
M4P033	4	2	90	2	2	Yes	83.1	50	0.331	66.55	68.2	206.04
M4P037	4	2	91	2	2	No	5	0	0.05	2.5	124.669	2493.38
M4P037	4	2	91	2	2	No	20	5	0.15	12.5	167.154	1114.36
M4P037	4	2	91	2	2	No	35	20	0.15	27.5	128.843	858.95
M4P037	4	2	91	2	2	No	50	35	0.15	42.5	75.162	501.08
M4P037	4	2	91	2	2	No	93.1	50	0.431	71.55	71.099	164.96
M4P056	4	2	92	2	2	No	5	0	0.05	2.5	110.131	2202.62
M4P056	4	2	92	2	2	No	20	5	0.15	12.5	135.126	900.84
M4P056	4	2	92	2	2	No	35	20	0.15	27.5	15.83	105.53
M4P056	4	2	92	2	2	No	50	35	0.15	42.5	13.75	91.67
M4P056	4	2	92	2	2	No	52.1	50	0.021	51.05	6.212	295.81
M4P048	4	2	93	2	2	Yes	5	0	0.05	2.5	39.49	789.8
M4P048	4	2	93	2	2	Yes	20	5	0.15	12.5	70.509	470.06
M4P048	4	2	93	2	2	Yes	35	20	0.15	27.5	10.667	71.11
M4P036	4	2	94	2	1	No	5	0	0.05	2.5	54.757	1095.14
M4P036	4	2	94	2	1	No	20	5	0.15	12.5	87.637	584.25
M4P036	4	2	94	2	1	No	35	20	0.15	27.5	51.734	344.89
M4P036	4	2	94	2	1	No	50	35	0.15	42.5	28.157	187.71
M4P036	4	2	94	2	1	No	89.1	50	0.391	69.55	36.697	93.85
M4P053	4	2	95	4	2	No	5	0	0.05	2.5	38.174	763.48
M4P053	4	2	95	4	2	No	20	5	0.15	12.5	67.896	452.64
M4P053	4	2	95	4	2	No	35	20	0.15	27.5	29.562	197.08
M4P053	4	2	95	4	2	No	50	35	0.15	42.5	12.07	80.47
M4P053	4	2	95	4	2	No	51.59999847	50	0.016	50.79999924	3.908	244.25
M4P045	4	2	96	4	2	Yes	5	0	0.05	2.5	69.901	1398.02
M4P045	4	2	96	4	2	Yes	20	5	0.15	12.5	162.333	1082.22
M4P045	4	2	96	4	2	Yes	35	20	0.15	27.5	65.297	435.31
M4P045	4	2	96	4	2	Yes	50	35	0.15	42.5	34.947	232.98
M4P045	4	2	96	4	2	Yes	100.1999969	50	0.501999969	75.09999847	29.802	59.37
M4P042	4	2	97	4	3	Yes	5	0	0.05	2.5	23.599	471.98
M4P042	4	2	97	4	3	Yes	20	5	0.15	12.5	48.48	323.2
M4P042	4	2	97	4	3	Yes	35	20	0.15	27.5	38.413	256.09
M4P042	4	2	97	4	3	Yes	50	35	0.15	42.5	18.014	120.09
M4P042	4	2	97	4	3	Yes	96.2	50	0.462	73.1	9.281	20.09
M4P060	4	2	98	4	2	No	5	0	0.05	2.5	92.871	1857.42
M4P060	4	2	98	4	2	No	20	5	0.15	12.5	138.764	925.09
M4P060	4	2	98	4	2	No	35	20	0.15	27.5	83.648	557.65
M4P060	4	2	98	4	2	No	50	35	0.15	42.5	43.271	288.47
M4P060	4	2	98	4	2	No	92.80000305	50	0.428000031	71.40000153	52.6	122.9
M4P035	4	2	99	4	3	Yes	5	0	0.05	2.5	46.475	929.5
M4P035	4	2	99	4	3	Yes	20	5	0.15	12.5	86.128	574.19
M4P035	4	2	99	4	3	Yes	35	20	0.15	27.5	17.028	113.52
M4P035	4	2	99	4	3	Yes	50	35	0.15	42.5	5.246	34.97
M4P058	4	2	100	8	3	Yes	5	0	0.05	2.5	52.491	1049.82
M4P058	4	2	100	8	3	Yes	20	5	0.15	12.5	91.184	607.89
M4P058	4	2	100	8	3	Yes	35	20	0.15	27.5	56.566	377.11
M4P058	4	2	100	8	3	Yes	50	35	0.15	42.5	10.025	66.83
M4P058	4	2	100	8	3	Yes	106.1999969	50	0.561999969	78.09999847	6.067	10.8
M4P044	4	2	101	8	3	Yes	5	0	0.05	2.5	39.826	796.52
M4P044	4	2	101	8	3	Yes	20	5	0.15	12.5	99.558	663.72
M4P044	4	2	101	8	3	Yes	35	20	0.15	27.5	56.981	379.87
M4P044	4	2	101	8	3	Yes	50	35	0.15	42.5	39.128	260.85
M4P044	4	2	101	8	3	Yes	153.4	50	1.034	101.7	93.678	90.6
M4P051	4	2	102	8	3	Yes	5	0	0.05	2.5	30.56	611.2
M4P051	4	2	102	8	3	Yes	20	5	0.15	12.5	80.314	535.43
M4P051	4	2	102	8	3	Yes	35	20	0.15	27.5	40.719	271.46
M4P051	4	2	102	8	3	Yes	50	35	0.15	42.5	25.199	167.99
M4P051	4	2	102	8	3	Yes	81.90000153	50	0.319000015	65.95000076	39.178	122.82
M4P041	4	2	103	8	3	Yes	5	0	0.05	2.5	37.529	750.58
M4P041	4	2	103	8	3	Yes	20	5	0.15	12.5	116.922	779.48
M4P041	4	2	103	8	3	Yes	35	20	0.15	27.5	46.729	311.53
M4P041	4	2	103	8	3	Yes	50	35	0.15	42.5	30.535	203.57
M4P041	4	2	103	8	3	Yes	105.6	50	0.556	77.8	27.395	49.27
M4P046	4	2	104	18	3	Yes	5	0	0.05	2.5	23.401	468.02
M4P046	4	2	104	18	3	Yes	20	5	0.15	12.5	72.76	485.07
M4P046	4	2	104	18	3	Yes	35	20	0.15	27.5	26.254	175.03
M4P046	4	2	104	18	3	Yes	50	35	0.15	42.5	14.671	97.81
M4P046	4	2	104	18	3	Yes	133.3	50	0.833	91.65	15.99	19.2
M4P038	4	2	105	18	3	Yes	5	0	0.05	2.5	41.575	831.5
M4P038	4	2	105	18	3	Yes	20	5	0.15	12.5	101.736	678.24
M4P038	4	2	105	18	3	Yes	35	20	0.15	27.5	59.439	396.26
M4P038	4	2	105	18	3	Yes	50	35	0.15	42.5	30.854	205.69
M4P038	4	2	105	18	3	Yes	148.3	50	0.983	99.15	54.803	55.75
M4P054	4	2	106	18	3	Yes	5	0	0.05	2.5	28.27	565.4
M4P054	4	2	106	18	3	Yes	20	5	0.15	12.5	59.949	399.66
M4P054	4	2	106	18	3	Yes	35	20	0.15	27.5	24.273	161.82
M4P054	4	2	106	18	3	Yes	50	35	0.15	42.5	17.21	114.73
M4P054	4	2	106	18	3	Yes	107.3	50	0.573	78.65	35.531	62.01
M4P032	4	2	107	18	3	Yes	5	0	0.05	2.5	55.281	1105.62
M4P032	4	2	107	18	3	Yes	20	5	0.15	12.5	129.386	862.57
M4P032	4	2	107	18	3	Yes	35	20	0.15	27.5	110.811	738.74
M4P032	4	2	107	18	3	Yes	50	35	0.15	42.5	82.531	550.21
M4P032	4	2	107	18	3	Yes	115.2	50	0.652	82.6	162.52	249.26
R5P017	5	1	1	1	1	No	15	5	0.1	10	123.6	1236
R5P017	5	1	1	1	1	No	50	15	0.35	32.5	260.4	744
R5P017	5	1	1	1	1	No	52	50	0.02	51	56.4	2820
R5P005	5	1	5	1	1	No	15	5	0.1	10	199.6	1996
R5P005	5	1	5	1	1	No	50	15	0.35	32.5	474.8	1356.57
R5P005	5	1	5	1	1	No	77	50	0.27	63.5	148	548.15
R5P010	5	1	7	1	1	Yes	15	5	0.1	10	154.4	1544
R5P010	5	1	7	1	1	Yes	50	15	0.35	32.5	9.2	26.29
