Country,ID_Plot,Species,tree.id,P_Species_richness,P_Sha_st_focsp,P_Sha_ind_focsp,P_Compo,FxnGr,MPD,sq.MPD,Latitude,mildew,m.healthy,m.total,spots,s.healthy,s.total,rust.current,cast.current,healthy.current,ndl.tot.current,OtherFungi,OtherFungi.healthy,OtherFungi.total,damage.foliage,healthy.foliage,total.foliage
Finland,FIN25,PICABI,FIN25_102,3,0.983276608,1.067432814,BpPaPs,Conifer,164.6420297,12.34023001,62.33,0,0,0,0,0,0,7,0,13,20,0,0,0,7,13,20
Finland,FIN25,PICABI,FIN25_16,3,0.983276608,1.067432814,BpPaPs,Conifer,164.6420297,12.34023001,62.33,0,0,0,0,0,0,9,0,11,20,0,0,0,9,11,20
Finland,FIN25,PICABI,FIN25_18,3,0.983276608,1.067432814,BpPaPs,Conifer,164.6420297,12.34023001,62.33,0,0,0,0,0,0,11,0,9,20,0,0,0,11,9,20
Finland,FIN25,PINSYL,FIN25_104,3,0.983276608,1.067432814,BpPaPs,Conifer,147.023649,11.8627114,62.33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN25,PINSYL,FIN25_41,3,0.983276608,1.067432814,BpPaPs,Conifer,147.023649,11.8627114,62.33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN25,PINSYL,FIN25_48,3,0.983276608,1.067432814,BpPaPs,Conifer,147.023649,11.8627114,62.33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN26,BETPEN,FIN26_36,3,1.263230621,1.228439917,BpPaPs,Broadleaved,650.0000044,25.49509765,62.33,0,0,0,50,0,50,0,0,0,0,0,50,50,50,0,50
Finland,FIN26,BETPEN,FIN26_66,3,1.263230621,1.228439917,BpPaPs,Broadleaved,650.0000044,25.49509765,62.33,0,0,0,50,0,50,0,0,0,0,0,50,50,50,0,50
Finland,FIN26,BETPEN,FIN26_55,3,1.263230621,1.228439917,BpPaPs,Broadleaved,650.0000044,25.49509765,62.33,0,0,0,25,0,25,0,0,0,0,0,25,25,25,0,25
Finland,FIN26,PICABI,FIN26_51,3,1.263230621,1.228439917,BpPaPs,Conifer,349.9847727,17.36365474,62.33,0,0,0,0,0,0,7,0,13,20,0,0,0,7,13,20
Finland,FIN26,PICABI,FIN26_52,3,1.263230621,1.228439917,BpPaPs,Conifer,349.9847727,17.36365474,62.33,0,0,0,0,0,0,3,0,17,20,0,0,0,3,17,20
Finland,FIN26,PICABI,FIN26_41,3,1.263230621,1.228439917,BpPaPs,Conifer,349.9847727,17.36365474,62.33,0,0,0,0,0,0,4,0,16,20,0,0,0,4,16,20
Finland,FIN26,PINSYL,FIN26_15,3,1.263230621,1.228439917,BpPaPs,Conifer,314.4991005,16.40187118,62.33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN26,PINSYL,FIN26_18,3,1.263230621,1.228439917,BpPaPs,Conifer,314.4991005,16.40187118,62.33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN26,PINSYL,FIN26_40,3,1.263230621,1.228439917,BpPaPs,Conifer,314.4991005,16.40187118,62.33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN27,BETPEN,FIN27_16,3,0.852763762,0.916973033,BpPaPs,Broadleaved,650.0000047,25.49509766,62.15,0,0,0,49,1,50,0,0,0,0,0,50,50,49,1,50
Finland,FIN27,BETPEN,FIN27_24,3,0.852763762,0.916973033,BpPaPs,Broadleaved,650.0000047,25.49509766,62.15,0,0,0,49,1,50,0,0,0,0,0,50,50,49,1,50
Finland,FIN27,BETPEN,FIN27_36,3,0.852763762,0.916973033,BpPaPs,Broadleaved,650.0000047,25.49509766,62.15,0,0,0,50,0,50,0,0,0,0,0,50,50,50,0,50
Finland,FIN27,PICABI,FIN27_80,3,0.852763762,0.916973033,BpPaPs,Conifer,186.1926734,12.92432645,62.15,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN27,PICABI,FIN27_83,3,0.852763762,0.916973033,BpPaPs,Conifer,186.1926734,12.92432645,62.15,0,0,0,0,0,0,5,0,15,20,0,0,0,5,15,20
Finland,FIN27,PICABI,FIN27_84,3,0.852763762,0.916973033,BpPaPs,Conifer,186.1926734,12.92432645,62.15,0,0,0,0,0,0,6,0,14,20,0,0,0,6,14,20
Finland,FIN27,PINSYL,FIN27_72,3,0.852763762,0.916973033,BpPaPs,Conifer,256.0406095,14.81744535,62.15,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN27,PINSYL,FIN27_8,3,0.852763762,0.916973033,BpPaPs,Conifer,256.0406095,14.81744535,62.15,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN27,PINSYL,FIN27_87,3,0.852763762,0.916973033,BpPaPs,Conifer,256.0406095,14.81744535,62.15,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN28,BETPEN,FIN28_44,2,1.041964055,1.160551554,BpPs,Broadleaved,650.000005,25.49509767,62.14,0,0,0,50,0,50,0,0,0,0,0,50,50,50,0,50
Finland,FIN28,BETPEN,FIN28_45,2,1.041964055,1.160551554,BpPs,Broadleaved,650.000005,25.49509767,62.14,0,0,0,45,5,50,0,0,0,0,0,50,50,45,5,50
Finland,FIN28,BETPEN,FIN28_40,2,1.041964055,1.160551554,BpPs,Broadleaved,650.000005,25.49509767,62.14,0,0,0,46,4,50,0,0,0,0,0,50,50,46,4,50
Finland,FIN28,PINSYL,FIN28_16,2,1.041964055,1.160551554,BpPs,Conifer,635.9452374,25.1141652,62.14,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN28,PINSYL,FIN28_62,2,1.041964055,1.160551554,BpPs,Conifer,635.9452374,25.1141652,62.14,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Finland,FIN28,PINSYL,FIN28_54,2,1.041964055,1.160551554,BpPs,Conifer,635.9452374,25.1141652,62.14,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER01,FAGSYL,GER01_1,1,0,0,Fs,Broadleaved,0,0,51.08,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER01,FAGSYL,GER01_21,1,0,0,Fs,Broadleaved,0,0,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER01,FAGSYL,GER01_23,1,0,0,Fs,Broadleaved,0,0,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER01,FAGSYL,GER01_4,1,0,0,Fs,Broadleaved,0,0,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER01,FAGSYL,GER01_5,1,0,0,Fs,Broadleaved,0,0,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER01,FAGSYL,GER01_8,1,0,0,Fs,Broadleaved,0,0,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER02,FAGSYL,GER02_10,1,0,0,Fs,Broadleaved,0,0,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER02,FAGSYL,GER02_2,1,0,0,Fs,Broadleaved,0,0,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER02,FAGSYL,GER02_24,1,0,0,Fs,Broadleaved,0,0,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER02,FAGSYL,GER02_25,1,0,0,Fs,Broadleaved,0,0,51.11,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER02,FAGSYL,GER02_6,1,0,0,Fs,Broadleaved,0,0,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER02,FAGSYL,GER02_8,1,0,0,Fs,Broadleaved,0,0,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER03,ACEPSE,GER03_34,2,0.517153731,0.751871738,FeAp,Broadleaved,570.1524374,23.87592734,51.08,0,0,0,24,26,50,0,0,0,0,0,50,50,24,26,50
Germany,GER03,ACEPSE,GER03_37,2,0.517153731,0.751871738,FeAp,Broadleaved,570.1524374,23.87592734,51.08,0,0,0,10,40,50,0,0,0,0,0,50,50,10,40,50
Germany,GER03,ACEPSE,GER03_32,2,0.517153731,0.751871738,FeAp,Broadleaved,570.1524374,23.87592734,51.08,0,0,0,8,42,50,0,0,0,0,0,50,50,8,42,50
Germany,GER03,FRAEXC,GER03_13,2,0.517153731,0.751871738,FeAp,Broadleaved,585.0483698,24.17799104,51.08,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER03,FRAEXC,GER03_9,2,0.517153731,0.751871738,FeAp,Broadleaved,585.0483698,24.17799104,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER03,FRAEXC,GER03_8,2,0.517153731,0.751871738,FeAp,Broadleaved,585.0483698,24.17799104,51.08,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER04,FRAEXC,GER04_12,1,0.364592389,0.395688931,Fe,Broadleaved,567.334288,23.81878015,51.12,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER04,FRAEXC,GER04_14,1,0.364592389,0.395688931,Fe,Broadleaved,567.334288,23.81878015,51.12,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER04,FRAEXC,GER04_19,1,0.364592389,0.395688931,Fe,Broadleaved,567.334288,23.81878015,51.12,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER04,FRAEXC,GER04_24,1,0.364592389,0.395688931,Fe,Broadleaved,567.334288,23.81878015,51.12,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER04,FRAEXC,GER04_26,1,0.364592389,0.395688931,Fe,Broadleaved,567.334288,23.81878015,51.12,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER04,FRAEXC,GER04_8,1,0.364592389,0.395688931,Fe,Broadleaved,567.334288,23.81878015,51.12,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER05,QUEPET,GER05_1,1,0.446776097,0.823719732,Qp,Broadleaved,71.339996,8.446300729,51.09,36,14,50,0,50,50,0,0,0,0,0,0,0,36,14,50
Germany,GER05,QUEPET,GER05_3,1,0.446776097,0.823719732,Qp,Broadleaved,71.339996,8.446300729,51.09,28,22,50,6,44,50,0,0,0,0,0,0,0,34,16,50
Germany,GER05,QUEPET,GER05_33,1,0.446776097,0.823719732,Qp,Broadleaved,71.339996,8.446300729,51.09,11,44,55,0,55,55,0,0,0,0,0,0,0,11,44,55
Germany,GER05,QUEPET,GER05_41,1,0.446776097,0.823719732,Qp,Broadleaved,71.339996,8.446300729,51.09,17,33,50,1,49,50,0,0,0,0,0,0,0,18,32,50
Germany,GER05,QUEPET,GER05_6,1,0.446776097,0.823719732,Qp,Broadleaved,71.339996,8.446300729,51.09,29,21,50,0,50,50,0,0,0,0,0,0,0,29,21,50
Germany,GER05,QUEPET,GER05_8,1,0.446776097,0.823719732,Qp,Broadleaved,71.339996,8.446300729,51.09,45,5,50,0,50,50,0,0,0,0,0,0,0,45,5,50
Germany,GER06,ACEPSE,GER06_7,2,0.685752578,0.783649852,FsQ.,Broadleaved,484.668578,22.01518971,51.11,0,0,0,8,42,50,0,0,0,0,0,50,50,8,42,50
Germany,GER06,ACEPSE,GER06_41,2,0.685752578,0.783649852,FsQ.,Broadleaved,484.668578,22.01518971,51.11,0,0,0,9,41,50,0,0,0,0,18,32,50,27,23,50
Germany,GER06,ACEPSE,GER06_15,2,0.685752578,0.783649852,FsQ.,Broadleaved,484.668578,22.01518971,51.11,0,0,0,2,48,50,0,0,0,0,5,45,50,7,43,50
Germany,GER06,FAGSYL,GER06_61,2,0.685752578,0.783649852,FsQ.,Broadleaved,97.50003284,9.305091171,51.11,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER06,FAGSYL,GER06_37,2,0.685752578,0.783649852,FsQ.,Broadleaved,97.50003284,9.305091171,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER06,FAGSYL,GER06_8,2,0.685752578,0.783649852,FsQ.,Broadleaved,97.50003284,9.305091171,51.11,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER06,QUEPET,GER06_11,2,0.685752578,0.783649852,FsQ.,Broadleaved,150.8262618,11.05570246,51.11,25,25,50,0,50,50,0,0,0,0,0,0,0,25,25,50
Germany,GER06,QUEPET,GER06_5,2,0.685752578,0.783649852,FsQ.,Broadleaved,150.8262618,11.05570246,51.11,34,16,50,0,50,50,0,0,0,0,0,0,0,34,16,50
Germany,GER06,QUEPET,GER06_21,2,0.685752578,0.783649852,FsQ.,Broadleaved,150.8262618,11.05570246,51.11,30,20,50,0,50,50,0,0,0,0,0,0,0,30,20,50
Germany,GER07,PICABI,GER07_24,1,0.261665205,0.477267994,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER07,PICABI,GER07_3,1,0.261665205,0.477267994,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER07,PICABI,GER07_59,1,0.261665205,0.477267994,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,7,13,20,0,0,0,7,13,20
Germany,GER07,PICABI,GER07_69,1,0.261665205,0.477267994,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER07,PICABI,GER07_8,1,0.261665205,0.477267994,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER07,PICABI,GER07_9,1,0.261665205,0.477267994,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,3,17,20,0,0,0,3,17,20
Germany,GER08,PICABI,GER08_14,1,0.24094882,0.315844917,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,1,19,20,0,0,0,1,19,20
Germany,GER08,PICABI,GER08_29,1,0.24094882,0.315844917,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,6,14,20,0,0,0,6,14,20
Germany,GER08,PICABI,GER08_37,1,0.24094882,0.315844917,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER08,PICABI,GER08_4,1,0.24094882,0.315844917,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER08,PICABI,GER08_44,1,0.24094882,0.315844917,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER08,PICABI,GER08_65,1,0.24094882,0.315844917,Pa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER09,ACEPSE,GER09_162,3,1.049780785,1.027815966,FsFeAp,Broadleaved,512.7158725,22.62712218,51.06,0,0,0,5,45,50,0,0,0,0,0,50,50,5,45,50
Germany,GER09,ACEPSE,GER09_157,3,1.049780785,1.027815966,FsFeAp,Broadleaved,512.7158725,22.62712218,51.06,0,0,0,4,46,50,0,0,0,0,0,50,50,4,46,50
Germany,GER09,ACEPSE,GER09_86,3,1.049780785,1.027815966,FsFeAp,Broadleaved,512.7158725,22.62712218,51.06,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER09,FAGSYL,GER09_108,3,1.049780785,1.027815966,FsFeAp,Broadleaved,510.8460528,22.58632668,51.06,0,0,0,2,48,50,0,0,0,0,0,50,50,2,48,50
Germany,GER09,FAGSYL,GER09_68,3,1.049780785,1.027815966,FsFeAp,Broadleaved,510.8460528,22.58632668,51.06,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER09,FAGSYL,GER09_96,3,1.049780785,1.027815966,FsFeAp,Broadleaved,510.8460528,22.58632668,51.06,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER09,FRAEXC,GER09_17,3,1.049780785,1.027815966,FsFeAp,Broadleaved,567.334288,23.81878015,51.06,0,0,0,2,48,50,0,0,0,0,0,50,50,2,48,50
Germany,GER09,FRAEXC,GER09_9,3,1.049780785,1.027815966,FsFeAp,Broadleaved,567.334288,23.81878015,51.06,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER09,FRAEXC,GER09_58,3,1.049780785,1.027815966,FsFeAp,Broadleaved,567.334288,23.81878015,51.06,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER10,ACEPSE,GER10_2,3,1.077638682,0.828056486,FsFeAp,Broadleaved,514.0919663,22.65714563,51.1,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER10,ACEPSE,GER10_6,3,1.077638682,0.828056486,FsFeAp,Broadleaved,514.0919663,22.65714563,51.1,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER10,ACEPSE,GER10_3,3,1.077638682,0.828056486,FsFeAp,Broadleaved,514.0919663,22.65714563,51.1,0,0,0,3,47,50,0,0,0,0,1,49,50,4,46,50
Germany,GER10,FAGSYL,GER10_21,3,1.077638682,0.828056486,FsFeAp,Broadleaved,513.127265,22.6360979,51.1,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER10,FAGSYL,GER10_22,3,1.077638682,0.828056486,FsFeAp,Broadleaved,513.127265,22.6360979,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER10,FAGSYL,GER10_24,3,1.077638682,0.828056486,FsFeAp,Broadleaved,513.127265,22.6360979,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER10,FRAEXC,GER10_37,3,1.077638682,0.828056486,FsFeAp,Broadleaved,567.334288,23.81878015,51.1,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER10,FRAEXC,GER10_46,3,1.077638682,0.828056486,FsFeAp,Broadleaved,567.334288,23.81878015,51.1,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER10,FRAEXC,GER10_NN1,3,1.077638682,0.828056486,FsFeAp,Broadleaved,567.334288,23.81878015,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER11,FAGSYL,GER11_2,2,0.857383684,0.626766277,FsFe,Broadleaved,559.6800556,23.65178104,51.08,0,0,0,5,45,50,0,0,0,0,0,50,50,5,45,50
Germany,GER11,FAGSYL,GER11_30,2,0.857383684,0.626766277,FsFe,Broadleaved,559.6800556,23.65178104,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER11,FAGSYL,GER11_32,2,0.857383684,0.626766277,FsFe,Broadleaved,559.6800556,23.65178104,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER11,FRAEXC,GER11_21,2,0.857383684,0.626766277,FsFe,Broadleaved,567.334288,23.81878015,51.08,0,0,0,5,45,50,0,0,0,0,0,50,50,5,45,50
Germany,GER11,FRAEXC,GER11_3,2,0.857383684,0.626766277,FsFe,Broadleaved,567.334288,23.81878015,51.08,0,0,0,2,48,50,0,0,0,0,0,50,50,2,48,50
Germany,GER11,FRAEXC,GER11_6,2,0.857383684,0.626766277,FsFe,Broadleaved,567.334288,23.81878015,51.08,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER12,FAGSYL,GER12_13,2,0.827730712,0.687435751,FsQ.,Broadleaved,109.7891664,9.70852296,51.08,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER12,FAGSYL,GER12_16,2,0.827730712,0.687435751,FsQ.,Broadleaved,109.7891664,9.70852296,51.08,0,0,0,2,48,50,0,0,0,0,0,50,50,2,48,50
Germany,GER12,FAGSYL,GER12_4,2,0.827730712,0.687435751,FsQ.,Broadleaved,109.7891664,9.70852296,51.08,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER12,QUEPET,GER12_1,2,0.827730712,0.687435751,FsQ.,Broadleaved,102.534606,9.470367822,51.08,44,6,50,0,50,50,0,0,0,0,0,0,0,44,6,50
Germany,GER12,QUEPET,GER12_14,2,0.827730712,0.687435751,FsQ.,Broadleaved,102.534606,9.470367822,51.08,21,29,50,0,50,50,0,0,0,0,0,0,0,21,29,50
Germany,GER12,QUEPET,GER12_20,2,0.827730712,0.687435751,FsQ.,Broadleaved,102.534606,9.470367822,51.08,47,3,50,0,50,50,0,0,0,0,0,0,0,47,3,50
Germany,GER13,ACEPSE,GER13_24,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,511.5080942,22.60077102,51.09,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER13,ACEPSE,GER13_25,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,511.5080942,22.60077102,51.09,0,0,0,20,30,50,0,0,0,0,0,50,50,20,30,50
Germany,GER13,ACEPSE,GER13_NN1,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,511.5080942,22.60077102,51.09,0,0,0,8,42,50,0,0,0,0,0,50,50,8,42,50
Germany,GER13,FRAEXC,GER13_10,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,567.334288,23.81878015,51.09,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER13,FRAEXC,GER13_16,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,567.334288,23.81878015,51.09,0,0,0,13,37,50,0,0,0,0,0,50,50,13,37,50
Germany,GER13,FRAEXC,GER13_3,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,567.334288,23.81878015,51.09,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER13,QUEPET,GER13_4,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,518.1817019,22.50037844,51.09,0,50,50,14,36,50,0,0,0,0,0,0,0,14,36,50
Germany,GER13,QUEPET,GER13_8,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,518.1817019,22.50037844,51.09,12,38,50,0,50,50,0,0,0,0,0,0,0,12,38,50
Germany,GER13,QUEPET,GER13_9,3,1.028165305,1.319422273,FeQ.Ap,Broadleaved,518.1817019,22.50037844,51.09,27,23,50,0,50,50,0,0,0,0,0,0,0,27,23,50
Germany,GER14,FAGSYL,GER14_10,2,0.91305481,1.001268507,FsPa,Broadleaved,633.7173625,25.15527199,51.06,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER14,FAGSYL,GER14_12,2,0.91305481,1.001268507,FsPa,Broadleaved,633.7173625,25.15527199,51.06,0,0,0,1,49,50,0,0,0,0,0,50,50,1,49,50
Germany,GER14,FAGSYL,GER14_13,2,0.91305481,1.001268507,FsPa,Broadleaved,633.7173625,25.15527199,51.06,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER14,PICABI,GER14_17,2,0.91305481,1.001268507,FsPa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER14,PICABI,GER14_19,2,0.91305481,1.001268507,FsPa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER14,PICABI,GER14_23,2,0.91305481,1.001268507,FsPa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER15,FRAEXC,GER15_36,2,0.610942587,0.679193266,FePa,Broadleaved,650.000003,25.49509763,51.06,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER15,FRAEXC,GER15_38,2,0.610942587,0.679193266,FePa,Broadleaved,650.000003,25.49509763,51.06,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER15,FRAEXC,GER15_41,2,0.610942587,0.679193266,FePa,Broadleaved,650.000003,25.49509763,51.06,0,0,0,2,48,50,0,0,0,0,0,50,50,2,48,50
Germany,GER15,PICABI,GER15_37,2,0.610942587,0.679193266,FePa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER15,PICABI,GER15_42,2,0.610942587,0.679193266,FePa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER15,PICABI,GER15_44,2,0.610942587,0.679193266,FePa,Conifer,650.000003,25.49509763,51.06,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER16,FAGSYL,GER16_12,3,1.00236454,1.020089105,FsQ.Pa,Broadleaved,389.6029999,17.82313902,51.09,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER16,FAGSYL,GER16_14,3,1.00236454,1.020089105,FsQ.Pa,Broadleaved,389.6029999,17.82313902,51.09,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER16,FAGSYL,GER16_23,3,1.00236454,1.020089105,FsQ.Pa,Broadleaved,389.6029999,17.82313902,51.09,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER16,PICABI,GER16_3,3,1.00236454,1.020089105,FsQ.Pa,Conifer,650.000003,25.49509763,51.09,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER16,PICABI,GER16_32,3,1.00236454,1.020089105,FsQ.Pa,Conifer,650.000003,25.49509763,51.09,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER16,PICABI,GER16_28,3,1.00236454,1.020089105,FsQ.Pa,Conifer,650.000003,25.49509763,51.09,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20
Germany,GER16,QUEPET,GER16_17,3,1.00236454,1.020089105,FsQ.Pa,Broadleaved,510.3234496,21.37987079,51.09,49,1,50,0,50,50,0,0,0,0,0,0,0,49,1,50
Germany,GER16,QUEPET,GER16_7,3,1.00236454,1.020089105,FsQ.Pa,Broadleaved,510.3234496,21.37987079,51.09,31,19,50,0,50,50,0,0,0,0,0,0,0,31,19,50
Germany,GER16,QUEPET,GER16_6,3,1.00236454,1.020089105,FsQ.Pa,Broadleaved,510.3234496,21.37987079,51.09,23,27,50,0,50,50,0,0,0,0,0,0,0,23,27,50
Germany,GER17,ACEPSE,GER17_5,2,0.519797974,0.163023629,ApFs,Broadleaved,484.668578,22.01518971,51.1,0,0,0,3,47,50,0,0,0,0,0,50,50,3,47,50
Germany,GER17,ACEPSE,GER17_9,2,0.519797974,0.163023629,ApFs,Broadleaved,484.668578,22.01518971,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER17,FAGSYL,GER17_18,2,0.519797974,0.163023629,ApFs,Broadleaved,484.668578,22.01518971,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER17,FAGSYL,GER17_25,2,0.519797974,0.163023629,ApFs,Broadleaved,484.668578,22.01518971,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER17,FAGSYL,GER17_33,2,0.519797974,0.163023629,ApFs,Broadleaved,484.668578,22.01518971,51.1,0,0,0,0,50,50,0,0,0,0,0,50,50,0,50,50
Germany,GER18,ACEPSE,GER18_15,3,0.834849219,1.052637988,FsFeAp,Broadleaved,563.8413708,23.73898695,51.07,0,0,0,34,16,50,0,0,0,0,0,50,50,34,16,50
Germany,GER18,ACEPSE,GER18_2,3,0.834849219,1.052637988,FsFeAp,Broadleaved,563.8413708,23.73898695,51.07,0,0,0,23,27,50,0,0,0,0,0,50,50,23,27,50
