#  Litter decomposition data published in Seidelmann et al.,,,,,,
#  Dataset owners: Katrin N. Seidelmann, Michael Scherer-Lorenzen , Pascal A. Niklaus,,,,
#  Contributions of Katherina A. Pietsch to microclimate data,,,,,,
#  Basic plot level data presenting the experimental design of the BEF-China experiment were obtained from the cited ,,,,,,
#  datasets prepared by Helge Bruelheide, Karsten Schmidt, Karin Nadrowski, Gunnar Seidler,,,
#,,,,,,
#  Column description:,,,,,,
#  site: experimental site (A or B),,,,,,
#  plot: experimental plot (A/C32...),,,,,,
#  subplot: subplot (S1, S2 or S3),,,,,
#  litter_sp: litter species (Schima superba (Schi), Pinus massoniana (Pin) or Osmanthus fragrans (Osm)),,,,,
#  subplot_k: decomposition rate constant k per day (0.001546549, ....),,,,,
#  plot_div: number of tree species planted (0,1,2,4,8,16, 24)
#  plot_composition: tree species mixture at the plot level (CaHe|NySi),,,,,,
#  subplot_shape: subplot  microrelief (linear scale ranging from 1 [strongly concave] to 5 [strongly convex]),,,,,,
#  subplot_GRA_NS: subplot north-south gradient,,,,,,
#  subplot_GRA_EW: subplot east-west gradient,,,,,,
#  subplot_div: number of tree species around subplot position (0-4),,,,,,
#  mean_tree_height: mean height of trees around subplot position [m],,,,,,
#  subplot_composition: tree species mixture around subplot position (CaHe/NySi, ...),,,,,
#  soil_moist_mean: mean annual soil moisture [cm3/cm3],,,,,,
#  air_temp_mean: mean annual air temperature [°C],,,,,,
#  air_temp_ampl: mean daily air temperature amplitude [°C],,,,,,
#  air_temp_ampl_ann: mean annual air temperature amplitude [°C],,,,,,
#  air_hum_mean: mean annual air humidity [%];,,,,,,
#  plot_GRA_NS: plot north-south gradient,,,,,,
#  plot_GRA_EW: plot east-west gradient,,,,,,
#  plot_altitude [m],,,,,,
#  plot_potential_solar_radiation [kWh/m²],,,,,,
#,,,,,,
#,,,,,,
site;plot;subplot;litter_sp;subplot_k;plot_div;plot_composition;subplot_shape;subplot_GRA_NS;subplot_GRA_EW;subplot_div;mean_tree_height;subplot_composition;soil_moist_mean;air_temp_mean; air_temp_ampl; air_temp_ampl_ann; air_hum_mean;GRA_NS_plot;GRA_EW_plot;plot_altitude;plot_potential_solar_radiation,,,,,,
A;Q13;S3;Schi;3.79162365;1;KoBi;3;0.178411045;-0.549092736;1;4.25;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q13;S2;Osm;4.7419924;1;KoBi;4;-1.90E-16;-1.035530314;1;4.75;KoBi;NA;NA;NA;NA;NA;0.301205172;-0.501289588;199.65;1168887.79,,,,,,
A;Q16;S1;Pin;4.0113792;1;QuFa;3;-0.315207469;-0.181985117;1;4;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S1;Osm;6.4346215;1;QuFa;3;-0.315207469;-0.181985117;1;4;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S1;Schi;6.8330117;1;QuFa;3;-0.315207469;-0.181985117;1;4;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S2;Schi;3.70777585;1;QuFa;3;-0.386586569;-0.260755933;1;3.25;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S2;Osm;7.588569;1;QuFa;3;-0.386586569;-0.260755933;1;3.25;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S2;Pin;2.2406985;1;QuFa;3;-0.386586569;-0.260755933;1;3.25;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S3;Pin;2.45568715;1;QuFa;3;-0.689569812;0.121589763;1;2.25;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S3;Schi;3.76329965;1;QuFa;3;-0.689569812;0.121589763;1;2.25;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q16;S3;Osm;4.82723085;1;QuFa;3;-0.689569812;0.121589763;1;2.25;QuFa;NA;NA;NA;NA;NA;-0.158861974;-0.688106808;205.16;1259631.87,,,,,,
A;Q21;S3;Pin;3.02159045;2;CyGl|QuFa;3;-0.2530937;-0.518918985;2;3.25;CyGl/QuFa;NA;NA;NA;NA;NA;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S1;Pin;2.29213795;2;CyGl|QuFa;3;-0.2530937;-0.518918985;1;2;CyGl/QuFa;NA;NA;NA;NA;NA;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S3;Osm;4.8868536;2;CyGl|QuFa;3;-0.2530937;-0.518918985;2;3.25;CyGl/QuFa;NA;NA;NA;NA;NA;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S3;Schi;3.6313339;2;CyGl|QuFa;3;-0.2530937;-0.518918985;2;3.25;CyGl/QuFa;NA;NA;NA;NA;NA;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S2;Pin;3.05768165;2;CyGl|QuFa;3;-0.595876796;-1.032088886;1;1.5;CyGl/QuFa;18.47;17.68890033;11.18672131;24.32185685;80.23884887;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S2;Osm;5.24481275;2;CyGl|QuFa;3;-0.595876796;-1.032088886;1;1.5;CyGl/QuFa;18.47;17.68890033;11.18672131;24.32185685;80.23884887;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S1;Schi;4.68939225;2;CyGl|QuFa;3;-0.2530937;-0.518918985;1;2;CyGl/QuFa;NA;NA;NA;NA;NA;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S1;Osm;5.7302956;2;CyGl|QuFa;3;-0.2530937;-0.518918985;1;2;CyGl/QuFa;NA;NA;NA;NA;NA;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;Q21;S2;Schi;4.75558865;2;CyGl|QuFa;3;-0.595876796;-1.032088886;1;1.5;CyGl/QuFa;18.47;17.68890033;11.18672131;24.32185685;80.23884887;0.308353903;-0.803289381;252.75;1103753.73,,,,,,
A;R14;S2;Schi;4.4542921;1;CyGl;4;0.138185108;-0.379660463;1;2.25;CyGl;25.9;17.43191422;10.40294262;24.4620746;82.34702522;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S2;Osm;5.5347432;1;CyGl;4;0.138185108;-0.379660463;1;2.25;CyGl;25.9;17.43191422;10.40294262;24.4620746;82.34702522;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S1;Schi;3.4286713;1;CyGl;3;0.380943261;-0.747643246;1;2.25;CyGl;NA;NA;NA;NA;NA;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S1;Osm;6.2606406;1;CyGl;3;0.380943261;-0.747643246;1;2.25;CyGl;NA;NA;NA;NA;NA;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S3;Pin;2.8319547;1;CyGl;3;0.687350178;-0.481287776;1;2.5;CyGl;NA;NA;NA;NA;NA;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S1;Pin;4.6494941;1;CyGl;3;0.380943261;-0.747643246;1;2.25;CyGl;NA;NA;NA;NA;NA;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S3;Schi;4.18572145;1;CyGl;3;0.687350178;-0.481287776;1;2.5;CyGl;NA;NA;NA;NA;NA;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S3;Osm;7.19917605;1;CyGl;3;0.687350178;-0.481287776;1;2.5;CyGl;NA;NA;NA;NA;NA;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R14;S2;Pin;2.04846395;1;CyGl;4;0.138185108;-0.379660463;1;2.25;CyGl;25.9;17.43191422;10.40294262;24.4620746;82.34702522;0.456963524;-0.507509408;229.07;1124920.77,,,,,,
A;R16;S1;Schi;5.1734881;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;1;0.181090821;-0.406736643;2;3.25;ChAx/CaSc;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S1;Osm;4.6755843;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;1;0.181090821;-0.406736643;2;3.25;ChAx/CaSc;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S1;Pin;2.9279789;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;1;0.181090821;-0.406736643;2;3.25;ChAx/CaSc;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S2;Pin;2.4407842;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;-0.12853181;-0.44824369;4;5.25;ChAx/LiFo/QuSe/SaMu;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S2;Osm;5.3219847;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;-0.12853181;-0.44824369;4;5.25;ChAx/LiFo/QuSe/SaMu;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S2;Schi;5.3067715;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;-0.12853181;-0.44824369;4;5.25;ChAx/LiFo/QuSe/SaMu;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S3;Pin;1.97125915;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;0.070361298;-0.573046788;3;5;ChAx/LiFo/SaSe;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S3;Schi;2.0775508;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;0.070361298;-0.573046788;3;5;ChAx/LiFo/SaSe;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R16;S3;Osm;4.21388485;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;0.070361298;-0.573046788;3;5;ChAx/LiFo/SaSe;NA;NA;NA;NA;NA;0.035567479;-0.678667931;211.79;1214468.25,,,,,,
A;R17;S1;Schi;4.63448165;1;SaMu;4;0.020149234;-0.576998563;1;4.75;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S1;Osm;5.9896208;1;SaMu;4;0.020149234;-0.576998563;1;4.75;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S1;Pin;3.1707112;1;SaMu;4;0.020149234;-0.576998563;1;4.75;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S2;Osm;5.5098721;1;SaMu;4;-0.007770312;-0.445160875;1;5.75;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S2;Schi;5.05772105;1;SaMu;4;-0.007770312;-0.445160875;1;5.75;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S3;Osm;5.4863442;1;SaMu;3;0.116780098;-0.830933571;1;6;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S3;Schi;4.3545157;1;SaMu;3;0.116780098;-0.830933571;1;6;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R17;S3;Pin;1.85240055;1;SaMu;3;0.116780098;-0.830933571;1;6;SaMu;NA;NA;NA;NA;NA;0.342741823;-0.593646251;250.43;1183874.54,,,,,,
A;R18;S1;Schi;4.4358742;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;2;0.188756347;-0.817593562;2;2;QuSe/NySi;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S1;Osm;5.0361824;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;2;0.188756347;-0.817593562;2;2;QuSe/NySi;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S1;Pin;2.11459465;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;2;0.188756347;-0.817593562;2;2;QuSe/NySi;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S2;Schi;4.0886059;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;5;0.407603735;-1.119882057;2;3;LiFo/DaOl;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S2;Osm;5.1835475;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;5;0.407603735;-1.119882057;2;3;LiFo/DaOl;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S2;Pin;1.30146955;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;5;0.407603735;-1.119882057;2;3;LiFo/DaOl;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S3;Osm;4.7002656;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;3;0.367837068;-0.754177753;3;4.5;DaOl/SaMu/RhCh;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S3;Pin;2.1097365;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;3;0.367837068;-0.754177753;3;4.5;DaOl/SaMu/RhCh;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;R18;S3;Schi;5.79193315;24;AcDa|CaCa|CaEy|CaHe|CaSc|ChAx|CiCa|CyGl|CyMy|DaOl|DiGl|KoBi|LiFo|LiGl|MeAz|NySi|QuAc|QuFa|QuSe|RhCh|SaDi|SaMu|SaSe|ScSu;3;0.367837068;-0.754177753;3;4.5;DaOl/SaMu/RhCh;NA;NA;NA;NA;NA;-0.0586104;-0.669919932;240.23;1250161.53,,,,,,
A;S10;S1;Schi;4.69982395;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;-0.810508005;-0.217174965;3;4.5;CaHe/SaMu/QuFa;NA;NA;NA;NA;NA;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S2;Schi;5.09325015;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;4;-0.64149572;-0.208434595;2;4.5;ChAx/SaMu;19.8;17.1256719;9.588497268;23.00012231;84.75496294;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S1;Pin;1.8447027;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;-0.810508005;-0.217174965;3;4.5;CaHe/SaMu/QuFa;NA;NA;NA;NA;NA;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S3;Osm;5.87056875;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;4;-0.334952922;-0.225928598;2;2.25;CaSc/NySi;NA;NA;NA;NA;NA;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S3;Pin;5.34926845;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;4;-0.334952922;-0.225928598;2;2.25;CaSc/NySi;NA;NA;NA;NA;NA;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S1;Osm;4.77173625;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;3;-0.810508005;-0.217174965;3;4.5;CaHe/SaMu/QuFa;NA;NA;NA;NA;NA;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S2;Pin;2.7295138;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;4;-0.64149572;-0.208434595;2;4.5;ChAx/SaMu;19.8;17.1256719;9.588497268;23.00012231;84.75496294;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S10;S2;Osm;4.97217965;8;CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe;4;-0.64149572;-0.208434595;2;4.5;ChAx/SaMu;19.8;17.1256719;9.588497268;23.00012231;84.75496294;-0.569745975;-0.369997362;228.98;1457991.41,,,,,,
A;S18;S1;Schi;8.02022895;2;ChAx|SaSe;3;-0.740881;-0.393933415;2;4.75;ChAx/SaSe;NA;NA;NA;NA;NA;-0.102406844;-0.646571369;247.87;1266738.48,,,,,,
A;S18;S3;Osm;5.06807245;2;ChAx|SaSe;2;-0.349422507;-0.518040171;2;5.25;ChAx/SaSe;NA;NA;NA;NA;NA;-0.102406844;-0.646571369;247.87;1266738.48,,,,,,
A;S18;S2;Schi;5.16677575;2;ChAx|SaSe;3;0.17711344;-0.363136366;2;6;ChAx/SaSe;NA;NA;NA;NA;NA;-0.102406844;-0.646571369;247.87;1266738.48,,,,,,
A;S18;S3;Schi;3.0695186;2;ChAx|SaSe;2;-0.349422507;-0.518040171;2;5.25;ChAx/SaSe;NA;NA;NA;NA;NA;-0.102406844;-0.646571369;247.87;1266738.48,,,,,,
A;S18;S3;Pin;1.5339782;2;ChAx|SaSe;2;-0.349422507;-0.518040171;2;5.25;ChAx/SaSe;NA;NA;NA;NA;NA;-0.102406844;-0.646571369;247.87;1266738.48,,,,,,
A;T15;S2;Osm;4.50032955;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;3;-0.342020143;-0.939692621;2;3.5;SiSu/QuFa;14.92;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S2;Schi;3.69859975;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;3;-0.342020143;-0.939692621;2;3.5;SiSu/QuFa;14.92;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S3;Pin;2.3165601;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;2;0.07745686;-0.335502519;1;4.25;SiSu;NA;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S3;Schi;3.06936895;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;2;0.07745686;-0.335502519;1;4.25;SiSu;NA;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S3;Osm;5.7395009;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;2;0.07745686;-0.335502519;1;4.25;SiSu;NA;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S1;Schi;5.12332615;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;3;0.028183445;-0.403042038;3;2.75;CaHe/CyGl/CaFa;NA;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S1;Osm;5.5412621;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;3;0.028183445;-0.403042038;3;2.75;CaHe/CyGl/CaFa;NA;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S1;Pin;1.2140119;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;3;0.028183445;-0.403042038;3;2.75;CaHe/CyGl/CaFa;NA;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T15;S2;Pin;3.10539445;8;CaEy|CyGl|CyMy|KoBi|LiGl|QuFa|RhCh|ScSu;3;-0.342020143;-0.939692621;2;3.5;SiSu/QuFa;14.92;NA;NA;NA;NA;0.467671502;-0.484288018;245.59;1142241.85,,,,,,
A;T17;S1;Schi;4.8163064;2;LiFo|SaMu;3;-0.309016994;-0.951056516;1;4.75;LiFo;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S1;Osm;5.34306345;2;LiFo|SaMu;3;-0.309016994;-0.951056516;1;4.75;LiFo;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S1;Pin;1.676153;2;LiFo|SaMu;3;-0.309016994;-0.951056516;1;4.75;LiFo;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S2;Osm;6.9390515;2;LiFo|SaMu;4;0.025355969;-0.726099938;2;4;LiFo/SaMu;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S2;Pin;2.87777315;2;LiFo|SaMu;4;0.025355969;-0.726099938;2;4;LiFo/SaMu;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S2;Schi;4.1582187;2;LiFo|SaMu;4;0.025355969;-0.726099938;2;4;LiFo/SaMu;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S3;Osm;4.18183055;2;LiFo|SaMu;3;-0.121589763;-0.689569812;1;4.75;SaMu;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S3;Schi;3.0352305;2;LiFo|SaMu;3;-0.121589763;-0.689569812;1;4.75;SaMu;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T17;S3;Pin;1.9011755;2;LiFo|SaMu;3;-0.121589763;-0.689569812;1;4.75;SaMu;NA;NA;NA;NA;NA;0.075797976;-0.617324975;259.29;1279765.05,,,,,,
A;T18;S1;Schi;5.06672195;1;ScSu;3;0.116780098;-0.830933571;1;3.25;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S1;Osm;5.78907155;1;ScSu;3;0.116780098;-0.830933571;1;3.25;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S1;Pin;2.3391463;1;ScSu;3;0.116780098;-0.830933571;1;3.25;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S2;Pin;6.4152984;1;ScSu;3;0.016273903;-0.466023596;1;4.5;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S2;Schi;10.17367785;1;ScSu;3;0.016273903;-0.466023596;1;4.5;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S3;Schi;4.98308585;1;ScSu;3;-1.54E-16;-0.839099631;1;4.5;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S3;Pin;2.457472;1;ScSu;3;-1.54E-16;-0.839099631;1;4.5;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;T18;S3;Osm;5.6868314;1;ScSu;3;-1.54E-16;-0.839099631;1;4.5;SiSu;NA;NA;NA;NA;NA;-0.068871483;-0.655268391;255.11;1240336.73,,,,,,
A;U10;S2;Schi;3.8426397;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;3;-0.673638502;-0.272167621;4;4.5;CaHe/ScSu/LiFo/QuSe;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S1;Osm;5.17380565;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;2;-0.544639035;-0.838670568;2;2.5;LiFo/SaSe;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S1;Pin;1.9344708;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;2;-0.544639035;-0.838670568;2;2.5;LiFo/SaSe;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S1;Schi;5.2273329;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;2;-0.544639035;-0.838670568;2;2.5;LiFo/SaSe;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S3;Pin;2.5490724;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;5;-0.4118661;-0.102689752;4;3.5;KoBi/NySi/SaSe/RhCh;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S3;Schi;5.4137238;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;5;-0.4118661;-0.102689752;4;3.5;KoBi/NySi/SaSe/RhCh;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
A;U10;S3;Osm;5.6270298;16;CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu;5;-0.4118661;-0.102689752;4;3.5;KoBi/NySi/SaSe/RhCh;NA;NA;NA;NA;NA;-0.467180831;-0.435653173;241.64;1457100.05,,,,,,
